"ID","delta_Z","benefit.stan","benefit","score","cols"
330,0.0537519380962924,1.23092141398271,9921,6.18341343007984,"#005D25"
2025,0.298305149971956,1.22721210886783,9905,6.19407642015869,"#005F26"
2115,-1.06878265223515,1.30626667412866,10246,6.20064021388367,"#084B93"
2331,-0.149614101604968,1.21144756212961,9837,6.20445780397956,"#084B94"
139,-1.56175820728543,1.39482633374636,10628,6.21858172904755,"#084C94"
2615,-0.634828869830534,1.21098389899025,9835,6.23551698375059,"#084C95"
2549,-1.12394681872955,1.27450574908252,10109,6.24162549835471,"#084D96"
1239,0.755046897376815,1.20982474114185,9830,6.25005138425163,"#006026"
1192,0.557702819756464,1.17041337429627,9660,6.26854610027825,"#006227"
143,-1.71395892347232,1.3656155559667,10502,6.28663931566428,"#084D97"
381,-1.19847842959468,1.22721210886783,9905,6.30190029137798,"#084E98"
2096,-0.773443378639164,1.15047585930381,9574,6.3111977611414,"#084E98"
2295,0.00600123948636916,1.08880866176897,9308,6.32529539403811,"#006428"
271,0.475771976668191,1.10410954536784,9374,6.32790279380149,"#006529"
2595,-0.545546482779881,1.10781885048272,9390,6.32983555466736,"#084F99"
1460,0.492517542624651,1.1022548928104,9366,6.33103288949754,"#006729"
306,0.777585590579361,1.08996781961737,9313,6.3717581934886,"#00692A"
2756,-0.224519996458488,1.04452883196012,9117,6.37352818257357,"#08509A"
2904,-1.09016825020362,1.1034140506588,9371,6.40415796362918,"#08509B"
2328,-0.497147637892602,1.01972285400438,9010,6.41367525835186,"#08519C"
44,0.318481208795573,0.996076033897035,8908,6.42592230170139,"#006A2B"
2565,-0.0405236657227201,0.979615992449767,8837,6.4346128219479,"#08519C"
2650,-0.69351216201687,1.01578171731982,8993,6.43579454577096,"#08529C"
2594,0.830572595734483,1.03200992719741,9063,6.43591018931619,"#006C2B"
337,0.606205964061779,1.00465380197519,8945,6.43805108190162,"#016D2C"
68,-0.198450055994333,0.971270055941293,8801,6.4458867264664,"#09529D"
2098,-0.830051155207957,1.00465380197519,8945,6.46297152883816,"#09539D"
2663,-0.700567226319481,0.965474266699297,8776,6.48656950000894,"#0A539E"
1241,0.395282996611974,0.938349973046756,8659,6.48780415211823,"#026F2D"
2566,-0.0620483831550721,0.922353594738847,8590,6.49204413786573,"#0A549E"
420,-0.648668980243523,0.943450267579712,8681,6.50308350327107,"#0B549F"
630,-0.126430677585815,0.907516374279337,8526,6.50781306788451,"#0B559F"
2258,0.63737381558983,0.935336162640918,8646,6.51004162088118,"#03702E"
2119,-0.347436996465537,0.899170437770863,8490,6.52418848741332,"#0B559F"
