"ID","delta_Z","benefit.stan","benefit","score","cols","priority"
356,0.00197092312472963,1.24451234414284,3,0.00197092312472963,"#00441B",1
372,0.00849510115151314,1.24451234414284,3,0.00849510115151314,"#00461B",2
73,-0.0346516919358137,1.24451234414284,3,0.0346516919358137,"#08306B",3
710,-0.0351210402150025,1.24451234414284,3,0.0351210402150025,"#08316C",4
144,0.0501035618326443,1.24451234414284,3,0.0501035618326443,"#00481C",5
1266,0.0506368436631409,1.24451234414284,3,0.0506368436631409,"#004B1D",6
145,-0.0522054869202641,1.24451234414284,3,0.0522054869202641,"#08326E",7
1238,0.0541862027147468,1.24451234414284,3,0.0541862027147468,"#004D1E",8
143,-0.0613671203444117,1.24451234414284,3,0.0613671203444117,"#08336F",9
714,-0.0620483831550721,1.24451234414284,3,0.0620483831550721,"#083471",10
163,0.0644961249283849,1.24451234414284,3,0.0644961249283849,"#004F1F",11
603,0.101359231138718,1.24451234414284,3,0.101359231138718,"#005220",12
1209,0.103940877133994,1.24451234414284,3,0.103940877133994,"#005421",13
717,0.107843866633972,1.24451234414284,3,0.107843866633972,"#005622",14
376,-0.112933811793705,1.24451234414284,3,0.112933811793705,"#083572",15
94,0.11384252468844,1.24451234414284,3,0.11384252468844,"#005923",16
113,0.122557029919567,1.24451234414284,3,0.122557029919567,"#005B24",17
78,-0.129422837536101,1.24451234414284,3,0.129422837536101,"#083674",18
363,-0.149849868385291,1.24451234414284,3,0.149849868385291,"#083775",19
167,0.160807457593312,1.24451234414284,3,0.160807457593312,"#005E25",20
494,-0.160933681469433,1.24451234414284,3,0.160933681469433,"#083877",21
958,-0.170373465754349,1.24451234414284,3,0.170373465754349,"#083978",22
489,-0.170466432709685,1.24451234414284,3,0.170466432709685,"#083A7A",23
357,-0.172208083355189,1.24451234414284,3,0.172208083355189,"#083B7B",24
1291,-0.184022734562323,1.24451234414284,3,0.184022734562323,"#083C7D",25
390,0.185069639533852,1.24451234414284,3,0.185069639533852,"#006026",26
476,0.191813844026876,1.24451234414284,3,0.191813844026876,"#006227",27
1242,-0.198450055994333,1.24451234414284,3,0.198450055994333,"#083D7E",28
382,0.202897848484525,1.24451234414284,3,0.202897848484525,"#006528",29
385,0.208989683528173,1.24451234414284,3,0.208989683528173,"#006729",30
367,0.218829762012729,1.24451234414284,3,0.218829762012729,"#00692A",31
160,-0.222778888917629,1.24451234414284,3,0.222778888917629,"#083E80",32
679,-0.233324108799006,1.24451234414284,3,0.233324108799006,"#083F81",33
1205,0.233620974195166,1.24451234414284,3,0.233620974195166,"#006C2B",34
1239,-0.233987281041374,1.24451234414284,3,0.233987281041374,"#084083",35
950,-0.234858756822589,1.24451234414284,3,0.234858756822589,"#084184",36
1204,-0.244686310051512,1.24451234414284,3,0.244686310051512,"#084286",37
1210,-0.245757726229294,1.24451234414284,3,0.245757726229294,"#084387",38
118,-0.249859592508126,1.24451234414284,3,0.249859592508126,"#084489",39
74,-0.254220224341038,1.24451234414284,3,0.254220224341038,"#08458A",40
604,0.257024530470507,1.24451234414284,3,0.257024530470507,"#016E2C",41
196,0.258199687639432,1.24451234414284,3,0.258199687639432,"#036F2E",42
355,0.264955450897979,1.24451234414284,3,0.264955450897979,"#05712F",43
612,0.265157783088978,1.24451234414284,3,0.265157783088978,"#067230",44
504,-0.26532013735512,1.24451234414284,3,0.26532013735512,"#08468C",45
386,0.267785925222093,1.24451234414284,3,0.267785925222093,"#087432",46
707,0.270309919875151,1.24451234414284,3,0.270309919875151,"#0A7633",47
414,0.277960304122374,1.24451234414284,3,0.277960304122374,"#0C7734",48
395,0.285302990547972,1.24451234414284,3,0.285302990547972,"#0E7936",49
139,-0.292572572298414,1.24451234414284,3,0.292572572298414,"#08478D",50
462,0.298305149971956,1.24451234414284,3,0.298305149971956,"#107B37",51
575,-0.301856124528572,1.24451234414284,3,0.301856124528572,"#08488F",52
1122,0.313160325331833,1.24451234414284,3,0.313160325331833,"#127C39",53
137,-0.313732087582238,1.24451234414284,3,0.313732087582238,"#084990",54
1281,0.314746115565302,1.24451234414284,3,0.314746115565302,"#147E3A",55
119,-0.317946951006382,1.24451234414284,3,0.317946951006382,"#084A92",56
95,0.320380373686816,1.24451234414284,3,0.320380373686816,"#167F3B",57
72,-0.323223451004814,1.24451234414284,3,0.323223451004814,"#084B93",58
112,0.32833281642967,1.24451234414284,3,0.32833281642967,"#17813D",59
108,0.330696238591617,1.24451234414284,3,0.330696238591617,"#19833E",60
1240,-0.330756485357475,1.24451234414284,3,0.330756485357475,"#084C95",61
65,-0.343124505931481,1.24451234414284,3,0.343124505931481,"#084D96",62
1306,0.344777034028679,1.24451234414284,3,0.344777034028679,"#1B843F",63
97,-0.345786100293473,1.24451234414284,3,0.345786100293473,"#084E98",64
1301,-0.349251971003392,1.24451234414284,3,0.349251971003392,"#084F99",65
497,0.350712666365564,1.24451234414284,3,0.350712666365564,"#1D8641",66
609,0.362053659512292,1.24451234414284,3,0.362053659512292,"#1F8742",67
608,0.36881782552059,1.24451234414284,3,0.36881782552059,"#218943",68
855,0.373753370486309,1.24451234414284,3,0.373753370486309,"#238B45",69
485,0.377580948331229,1.24451234414284,3,0.377580948331229,"#248C46",70
64,-0.388921881139186,1.24451234414284,3,0.388921881139186,"#08509B",71
63,-0.39352863192698,1.24451234414284,3,0.39352863192698,"#08519C",72
350,0.406420619339807,1.24451234414284,3,0.406420619339807,"#268E47",73
359,-0.406732119681647,1.24451234414284,3,0.406732119681647,"#09529D",74
1109,-0.411040242323435,1.24451234414284,3,0.411040242323435,"#09539D",75
92,0.412127235475796,1.24451234414284,3,0.412127235475796,"#278F48",76
1278,-0.430539952712512,1.24451234414284,3,0.430539952712512,"#0A549E",77
844,0.430735583885527,1.24451234414284,3,0.430735583885527,"#299149",78
27,-0.431939684275374,1.24451234414284,3,0.431939684275374,"#0B559F",79
501,-0.434991681967746,1.24451234414284,3,0.434991681967746,"#0B559F",80
477,0.442986939174504,1.24451234414284,3,0.442986939174504,"#2A934B",81
106,0.443545189440274,1.24451234414284,3,0.443545189440274,"#2C944C",82
1274,-0.443811232363701,1.24451234414284,3,0.443811232363701,"#0C56A0",83
482,0.447684989833379,1.24451234414284,3,0.447684989833379,"#2D964D",84
479,0.449223696395409,1.24451234414284,3,0.449223696395409,"#2F974E",85
398,0.450106353576437,1.24451234414284,3,0.450106353576437,"#30994F",86
96,-0.462710954076325,1.24451234414284,3,0.462710954076325,"#0D57A1",87
410,0.467269486846951,1.24451234414284,3,0.467269486846951,"#319A50",88
91,-0.470103173130742,1.24451234414284,3,0.470103173130742,"#0E58A2",89
633,-0.478054168001444,1.24451234414284,3,0.478054168001444,"#0E59A2",90
117,0.492844789646149,1.24451234414284,3,0.492844789646149,"#339C52",91
918,0.496346215184026,1.24451234414284,3,0.496346215184026,"#349E53",92
655,-0.497147637892602,1.24451234414284,3,0.497147637892602,"#0F5AA3",93
951,0.497894967216721,1.24451234414284,3,0.497894967216721,"#369F54",94
159,-0.511077703786398,1.24451234414284,3,0.511077703786398,"#105BA4",95
1241,0.515870948900236,1.24451234414284,3,0.515870948900236,"#37A155",96
352,0.52022621457568,1.24451234414284,3,0.52022621457568,"#39A256",97
472,0.525841279688573,1.24451234414284,3,0.525841279688573,"#3AA458",98
1468,-0.544243321742554,1.24451234414284,3,0.544243321742554,"#105CA4",99
25,-0.549305561204274,1.24451234414284,3,0.549305561204274,"#115DA5",100
98,0.552573166415031,1.24451234414284,3,0.552573166415031,"#3CA659",101
394,0.555609773772572,1.24451234414284,3,0.555609773772572,"#3DA75A",102
842,0.556522512243612,1.24451234414284,3,0.556522512243612,"#3FA95B",103
491,-0.566456380079699,1.24451234414284,3,0.566456380079699,"#125EA6",104
71,-0.568292390237914,1.24451234414284,3,0.568292390237914,"#135FA7",105
100,0.571488956528936,1.24451234414284,3,0.571488956528936,"#40AA5C",106
473,0.576954957469449,1.24451234414284,3,0.576954957469449,"#42AB5D",107
1330,-0.578265260899891,1.24451234414284,3,0.578265260899891,"#1360A7",108
68,-0.594531678709564,1.24451234414284,3,0.594531678709564,"#1460A8",109
370,-0.60670126832452,1.24451234414284,3,0.60670126832452,"#1561A9",110
1233,0.611441056606237,1.24451234414284,3,0.611441056606237,"#45AD5F",111
39,-0.62868718751073,1.24451234414284,3,0.62868718751073,"#1562A9",112
607,0.634250082829371,1.24451234414284,3,0.634250082829371,"#47AE60",113
595,0.63737381558983,1.24451234414284,3,0.63737381558983,"#49AF61",114
154,0.640843332718179,1.24451234414284,3,0.640843332718179,"#4CB062",115
724,0.640944688238098,1.24451234414284,3,0.640944688238098,"#4EB163",116
695,0.654475736575518,1.24451234414284,3,0.654475736575518,"#50B264",117
371,-0.656784772591114,1.24451234414284,3,0.656784772591114,"#1663AA",118
528,-0.683388741771632,1.24451234414284,3,0.683388741771632,"#1764AB",119
392,0.688854216285108,1.24451234414284,3,0.688854216285108,"#52B365",120
615,-0.694331579040859,1.24451234414284,3,0.694331579040859,"#1865AC",121
538,-0.694578153013521,1.24451234414284,3,0.694578153013521,"#1866AC",122
105,0.694966376849713,1.24451234414284,3,0.694966376849713,"#55B466",123
389,0.715108430664848,1.24451234414284,3,0.715108430664848,"#57B668",124
1225,-0.716291400436784,1.24451234414284,3,0.716291400436784,"#1967AD",125
1243,-0.716669101680297,1.24451234414284,3,0.716669101680297,"#1A68AE",126
487,0.727421493316957,1.24451234414284,3,0.727421493316957,"#59B769",127
110,0.737506118812618,1.24451234414284,3,0.737506118812618,"#5CB86A",128
420,0.751882282476301,1.24451234414284,3,0.751882282476301,"#5EB96B",129
120,0.755046897376815,1.24451234414284,3,0.755046897376815,"#60BA6C",130
899,0.778082665967826,1.24451234414284,3,0.778082665967826,"#62BB6D",131
1288,-0.779398208518106,1.24451234414284,3,0.779398208518106,"#1A69AE",132
75,-0.781818039146535,1.24451234414284,3,0.781818039146535,"#1B6AAF",133
384,0.785040015099692,1.24451234414284,3,0.785040015099692,"#65BC6E",134
43,-0.802717247688273,1.24451234414284,3,0.802717247688273,"#1C6BB0",135
121,0.802892273905867,1.24451234414284,3,0.802892273905867,"#67BD6F",136
86,-0.817548076111354,1.24451234414284,3,0.817548076111354,"#1D6BB1",137
375,-0.817770133705464,1.24451234414284,3,0.817770133705464,"#1D6CB1",138
152,0.835437666347065,1.24451234414284,3,0.835437666347065,"#69BE70",139
645,-0.836558634790442,1.24451234414284,3,0.836558634790442,"#1E6DB2",140
696,0.846327913856177,1.24451234414284,3,0.846327913856177,"#6CC072",141
397,0.860645437298852,1.24451234414284,3,0.860645437298852,"#6EC173",142
606,0.873486666618192,1.24451234414284,3,0.873486666618192,"#70C274",143
1232,-0.876465929297829,1.24451234414284,3,0.876465929297829,"#1F6EB3",144
600,0.87924056077693,1.24451234414284,3,0.87924056077693,"#72C375",145
26,-0.880073241278372,1.24451234414284,3,0.880073241278372,"#1F6FB3",146
387,0.907285694851572,1.24451234414284,3,0.907285694851572,"#74C476",147
784,-0.916574406167079,1.24451234414284,3,0.916574406167079,"#2070B4",148
460,0.918497163403162,1.24451234414284,3,0.918497163403162,"#76C578",149
466,0.925074219974896,1.24451234414284,3,0.925074219974896,"#78C679",150
493,-0.939576406272974,1.24451234414284,3,0.939576406272974,"#2171B5",151
58,-0.940240905596869,1.24451234414284,3,0.940240905596869,"#2272B5",152
116,0.947181745282911,1.24451234414284,3,0.947181745282911,"#7AC67B",153
362,-0.953945577056827,1.24451234414284,3,0.953945577056827,"#2373B6",154
52,-0.95675658479169,1.24451234414284,3,0.95675658479169,"#2474B6",155
347,0.97235788121083,1.24451234414284,3,0.97235788121083,"#7BC77C",156
140,-0.990085082596458,1.24451234414284,3,0.990085082596458,"#2474B7",157
103,1.02051311360782,1.24451234414284,3,1.02051311360782,"#7DC87E",158
44,-1.0281519010716,1.24451234414284,3,1.0281519010716,"#2575B7",159
399,1.05531166330551,1.24451234414284,3,1.05531166330551,"#7FC97F",160
313,1.06409257721649,1.24451234414284,3,1.06409257721649,"#81CA80",161
1469,-1.07023666042477,1.24451234414284,3,1.07023666042477,"#2676B7",162
955,-1.09016825020362,1.24451234414284,3,1.09016825020362,"#2777B8",163
45,-1.09733800436417,1.24451234414284,3,1.09733800436417,"#2878B8",164
15,-1.13172862330627,1.24451234414284,3,1.13172862330627,"#2979B9",165
605,1.13343240357861,1.24451234414284,3,1.13343240357861,"#83CB82",166
50,-1.13435165332962,1.24451234414284,3,1.13435165332962,"#2A7AB9",167
364,-1.13851072059324,1.24451234414284,3,1.13851072059324,"#2A7ABA",168
617,-1.14283855999797,1.24451234414284,3,1.14283855999797,"#2B7BBA",169
666,-1.14768858683054,1.24451234414284,3,1.14768858683054,"#2C7CBB",170
374,-1.15614979512828,1.24451234414284,3,1.15614979512828,"#2D7DBB",171
101,1.17459930165229,1.24451234414284,3,1.17459930165229,"#84CB83",172
