"ID","delta_Z","benefit.stan","benefit","score","cols"
1188,-2.11590857159021,0.0364966137845903,4398,7.75966867600113,"#A5CDE3"
916,-1.51360363024279,-0.116553801959036,3738,7.76756331406756,"#A6CDE3"
692,1.11582455005354,-0.18983248586053,3422,7.7724545318056,"#D4EECE"
527,-0.79644383346319,-0.231805402905373,3241,7.77481678804045,"#A6CDE4"
132,0.32599809776003,-0.266357693732343,3092,7.77530519933926,"#D5EECF"
1151,-0.109959365231108,-0.273546425380908,3061,7.77643425919434,"#A7CEE4"
721,0.574715133147149,-0.253835386989683,3146,7.77720979499276,"#D5EECF"
712,1.13194216097126,-0.193542798969466,3406,7.77845555862946,"#D6EFD0"
168,-0.0303518771176683,-0.278184316767078,3041,7.78035389782957,"#A8CEE4"
359,-0.406732119681647,-0.271227479687822,3071,7.78397151000365,"#A9CEE4"
276,-1.78156841544375,-0.087335086226162,3864,7.79574681957649,"#A9CEE5"
865,-1.42094017587563,-0.167106818068295,3520,7.79974123836623,"#AACFE5"
1224,-1.23258175117389,-0.202818581741808,3366,7.80289613217976,"#ABCFE5"
312,1.48138355579419,-0.16154134840489,3544,7.80551439846142,"#D7EFD1"
704,-1.12394681872955,-0.222297725563724,3282,7.8057502524311,"#ABCFE5"
