"ID","delta_Z","benefit.stan","benefit","score","cols","priority"
1278,0.00269948862069567,1.24451234414284,3,0.00269948862069567,"#00441B",1
1274,0.00739175525675904,1.24451234414284,3,0.00739175525675904,"#00451B",2
63,0.0178663301998793,1.24451234414284,3,0.0178663301998793,"#00471C",3
27,-0.0187615460712876,1.24451234414284,3,0.0187615460712876,"#08306B",4
1301,0.022620978652687,1.24451234414284,3,0.022620978652687,"#00491D",5
64,0.0305657581757463,1.24451234414284,3,0.0305657581757463,"#004A1D",6
655,-0.0350483578960687,1.24451234414284,3,0.0350483578960687,"#08316C",7
97,0.0390228747760435,1.24451234414284,3,0.0390228747760435,"#004C1E",8
575,0.0490184622214017,1.24451234414284,3,0.0490184622214017,"#004E1F",9
91,-0.0494691005951195,1.24451234414284,3,0.0494691005951195,"#08326E",10
139,0.0512399698993329,1.24451234414284,3,0.0512399698993329,"#004F1F",11
1109,0.0599617545831066,1.24451234414284,3,0.0599617545831066,"#005120",12
96,-0.0604089709905485,1.24451234414284,3,0.0604089709905485,"#083370",13
501,-0.0688543497139837,1.24451234414284,3,0.0688543497139837,"#083572",14
137,0.0707035000401002,1.24451234414284,3,0.0707035000401002,"#005321",15
65,0.0717678203950537,1.24451234414284,3,0.0717678203950537,"#005421",16
72,0.0910301104429924,1.24451234414284,3,0.0910301104429924,"#005622",17
25,-0.100624671660032,1.24451234414284,3,0.100624671660032,"#083674",18
633,-0.108928516694643,1.24451234414284,3,0.108928516694643,"#083776",19
370,-0.110268888785196,1.24451234414284,3,0.110268888785196,"#083978",20
359,0.112518266835204,1.24451234414284,3,0.112518266835204,"#005823",21
1210,0.118432357710213,1.24451234414284,3,0.118432357710213,"#005924",22
491,-0.132218932593043,1.24451234414284,3,0.132218932593043,"#083A7A",23
1240,0.137876912534282,1.24451234414284,3,0.137876912534282,"#005B24",24
159,-0.142015769783891,1.24451234414284,3,0.142015769783891,"#083B7C",25
950,0.156624228430987,1.24451234414284,3,0.156624228430987,"#005D25",26
119,0.165156429835716,1.24451234414284,3,0.165156429835716,"#005E26",27
71,-0.165920568054923,1.24451234414284,3,0.165920568054923,"#083C7E",28
39,-0.170342179363026,1.24451234414284,3,0.170342179363026,"#083E80",29
68,-0.177280538624496,1.24451234414284,3,0.177280538624496,"#083F82",30
74,0.178118055121741,1.24451234414284,3,0.178118055121741,"#006026",31
1204,0.180024340687041,1.24451234414284,3,0.180024340687041,"#006227",32
489,0.180910127647022,1.24451234414284,3,0.180910127647022,"#006328",33
