"ID","delta_Z","benefit.stan","benefit","score","cols"
296,1.06315972099029,6.46857859604831,36592,1.06315972099029,"#00441B"
2702,-0.945804999295829,5.63424326688458,32553,1.26121470740859,"#08306B"
2089,-0.0421369436478348,5.10831661473037,30007,1.36091446455646,"#08306B"
2162,0.260321258609183,4.78565462311023,28445,1.70293871186651,"#00441B"
15,0.510838399445198,4.44068309557781,26775,2.09124748204899,"#00451B"
2624,-0.497228614067764,4.2149023293545,25682,2.30787629861453,"#08306B"
2165,-0.43792197181532,4.11988023195036,25222,2.38917551864969,"#08306C"
2158,0.179081348330832,3.94016452599036,24352,2.53474808195745,"#00451B"
2087,-0.178196902568955,3.91331045498484,24222,2.56147406951917,"#08316C"
2161,0.128201938528285,3.85113295211822,23921,2.6205834151904,"#00461B"
937,0.0704371919987904,3.73008306281643,23335,2.73940124544537,"#00461C"
2160,0.128372578790848,3.68029974656774,23094,2.79123242698384,"#00471C"
2088,0.117494735143103,3.61068573173036,22757,2.86030708783267,"#00471C"
2766,-0.787204484852146,3.38552467483794,21667,3.18196674747898,"#08316D"
2095,0.393554923187799,3.27500984416139,21132,3.21772696955381,"#00481C"
2629,-0.800016172918727,3.31033327602249,21303,3.25799622136007,"#08316D"
319,0.810761711818442,3.26612734375187,21089,3.30348733563272,"#00481D"
2502,0.99355722143127,3.24216524962387,20973,3.37592935859801,"#00491D"
491,-1.35197304386189,3.37354362777394,21609,3.3774357974905,"#08326E"
2902,-0.0855429440690178,2.90442366428525,19338,3.56518133800946,"#08326E"
2113,-0.214592830911471,2.86125058089946,19129,3.61370523036348,"#08326F"
497,0.0719091997973278,2.84100674275683,19031,3.62828450976602,"#00491D"
2302,0.108576772779062,2.74805034312235,18581,3.72211222243599,"#004A1D"
462,-0.0324681594834533,2.73834156360497,18534,3.73037833196473,"#08336F"
2917,-1.43114646329608,2.99593407548097,19781,3.7559872424745,"#083370"
588,0.707131117042481,2.62782673292842,17999,3.90530527497514,"#004B1D"
2328,-0.128647940565348,2.5530484736669,17637,3.91764296891484,"#083370"
77,-0.0322378561158819,2.52268271645297,17490,3.9460275685776,"#083471"
68,0.142406136824195,2.50739655295752,17416,3.96374099637074,"#004B1E"
328,0.262315442544479,2.44253364299035,17102,4.03458143497449,"#004C1E"
2557,0.650951527349275,2.47289940020428,17249,4.04835647233036,"#004C1E"
26,0.133779161049012,2.40245910625904,16908,4.06831962475604,"#004D1E"
2578,0.235317344550436,2.3493706735789,16651,4.12592391606789,"#004D1F"
2293,0.373249428090104,2.35887288331931,16697,4.12662043091037,"#004E1F"
1536,0.484359893379455,2.32251660257338,16521,4.17425856411074,"#004E1F"
2090,-0.45481545503871,2.31631950926442,16491,4.17709380094839,"#083471"
1507,0.820311815972291,2.36383055796649,16721,4.18591303440006,"#004F1F"
2613,0.0657428080073144,2.28244206584207,16327,4.18665274011731,"#004F1F"
399,-1.13703702987232,2.43117230525725,17047,4.19446096229541,"#083472"
1953,0.427294702173142,2.27913694941062,16311,4.21117585397327,"#005020"
1242,0.108379730652839,2.24835805264276,16162,4.22161196712803,"#005020"
