"ID","delta_Z","benefit.stan","benefit","score","cols","priority"
296,1.19935931739155,6.90586700737546,36592,1.19935931739155,"#00441B",1
491,-0.0176364627501898,4.31303339848647,24516,2.59289358983408,"#08306B",2
15,-0.622228934074028,3.87266392748355,22465,3.09636718918553,"#083370",3
462,0.848071886718825,3.02864033386458,18534,3.96889312061021,"#00471C",4
319,1.99872234853663,3.4286443926059,20397,4.01073162143824,"#004A1D",5
497,0.854980078345432,2.80276579291135,17482,4.19123257652262,"#004E1F",6
328,0.350241085640308,2.59707395808892,16524,4.32300432103074,"#005120",7
96,0.0369051996257374,2.3284721988375,15273,4.5775435800208,"#005522",8
95,0.848774422355462,2.15928100276227,14485,4.82187688760659,"#005823",9
374,-0.67294583284118,2.10259765788427,14221,4.85018067062453,"#083775",10
26,-0.444582329466304,2.06910295409273,14065,4.85715348273057,"#083B7B",11
63,0.100745568984042,2.01241960921473,13801,4.89448435570448,"#005C25",12
398,0.930563807667107,2.06029985886547,14024,4.93411288793226,"#005F26",13
937,-1.26852984518044,2.01263431885442,13802,5.05498705360601,"#083E80",14
102,-0.851189945187316,1.88015847116607,13185,5.09728070776133,"#084286",15
86,-0.267154906301267,1.79942764664286,12809,5.11342299138258,"#08468B",16
399,1.54120946017133,1.96539819812276,13582,5.1752834371965,"#006328",17
74,0.292665275167661,1.73029114266288,12487,5.18384398826626,"#006629",18
1242,0.299729908182923,1.71418791968618,12412,5.20032400600285,"#006A2A",19
1189,-1.53720876768631,1.90120001585563,13283,5.23542763214809,"#084991",20
273,-0.650669470791653,1.6469838024634,12099,5.29898323484104,"#084D96",21
329,1.00894411313063,1.63517477228049,12044,5.36639216424885,"#006D2C",22
487,1.2588718565649,1.63410122408204,12039,5.41998826799048,"#036F2E",23
152,1.40354146368788,1.61177142155434,11935,5.47698609749027,"#067230",24
389,1.21719353370683,1.52803466207548,11545,5.5138589783066,"#087432",25
588,1.18034244121389,1.49883415107773,11409,5.53436650282704,"#0B7734",26
1195,2.0451418302679,1.75584158978592,12606,5.54124236139603,"#0E7936",27
167,0.665793021935793,1.39469997582838,10924,5.55123791578688,"#117B38",28
139,0.147833638975217,1.33114592248032,10628,5.57668090885493,"#147E3A",29
386,0.822680664852946,1.37752320465323,10844,5.58922075762089,"#16803C",30
143,0.468321904448682,1.30409250787946,10502,5.62131683410481,"#19823E",31
25,-0.00812626504069572,1.27510670652139,10367,5.63076616472907,"#08519C",32
106,0.997410887311933,1.3476785647364,10705,5.6469715106431,"#1C8540",33
385,0.733941954121893,1.25449458111121,10271,5.69883155500846,"#1F8742",34
332,1.97050001322344,1.55186743208101,11656,5.70510137985003,"#218A44",35
119,0.252404470348887,1.20489665434296,10040,5.70655508891376,"#248C46",36
1239,0.282965568890803,1.15980763000819,9830,5.75302249964382,"#268E47",37
330,0.796273542453859,1.17934620721993,9921,5.78161673141916,"#289149",38
1192,0.379315448265728,1.123306991261,9660,5.79498753659218,"#2A934B",39
381,-1.2500079574514,1.1759108529849,9905,5.86471801751202,"#0A549E",40
306,-0.692555863015231,1.04880274628878,9313,5.89786701968564,"#0D57A1",41
418,1.95940653397376,1.31311031274641,10544,5.92606120544642,"#2D954D",42
271,-1.11760863743092,1.06190003430983,9374,5.94987386830528,"#0F5BA3",43
1460,-1.11300875883051,1.06018235719232,9366,5.9506989107684,"#125EA6",44
44,-0.436097050082312,0.961845342214582,8908,5.95999783498219,"#1561A9",45
68,-0.0845352460445858,0.938871410767818,8801,5.96759437778397,"#1764AB",46
144,0.541614780882281,0.904303158777827,8640,6.0259534680965,"#2F984E",47
630,0.220644191140023,0.879826259853237,8526,6.03007885105013,"#319A50",48
1241,1.03685699755578,0.908382641931925,8659,6.08645144128498,"#339C52",49
420,1.15601574423447,0.913106254005092,8681,6.10324125756586,"#359F54",50
358,-0.651957121770149,0.832375429481884,8305,6.10838342242618,"#1A68AE",51
617,-0.588169327216052,0.810045626954188,8201,6.12413107791456,"#1C6BB0",52
337,1.5074756987659,0.969789598883089,8945,6.12449981484066,"#38A155",53
267,-0.759092666744303,0.808972078755741,8196,6.14396854218296,"#1F6EB3",54
1231,-0.832588886045606,0.796089500374378,8136,6.16624565179032,"#2272B5",55
266,-0.863195015565059,0.734897253062904,7851,6.23104913666525,"#2575B7",56
27,0.0700611229266822,0.65631352493659,7485,6.24994618303306,"#3AA357",57
627,-0.389733682526673,0.611224500601819,7275,6.30669617401832,"#2878B8",58
64,0.133906683208367,0.596194825823562,7205,6.31109293533678,"#3CA659",59
51,-1.20437664597654,0.694102421521921,7661,6.32744358927347,"#2B7BBA",60
614,-0.624919529664562,0.605856759609585,7250,6.33092833165178,"#2E7EBC",61
1225,-0.196002319933917,0.577729796810275,7119,6.33117188719112,"#3181BD",62
1240,0.18178011549849,0.568926701583011,7078,6.33954702242736,"#3EA85B",63
75,-0.262009733906016,0.565276637708291,7061,6.34600152352468,"#3585BF",64
587,1.32456502796896,0.6945318408013,7663,6.35099654108229,"#40AA5C",65
336,2.06761579023245,0.896144192469631,8602,6.35545461536924,"#43AC5E",66
347,1.50606122244473,0.714285127652723,7755,6.3721194730688,"#47AE60",67
355,0.81492147821155,0.580521022126237,7132,6.37762485951933,"#4AAF61",68
65,0.169504076758275,0.512672775984393,6816,6.39544088490619,"#4EB163",69
382,0.639780065500913,0.535431997791467,6922,6.40248082726889,"#51B365",70
390,0.686129152661398,0.500004907242719,6757,6.44250281024765,"#54B466",71
100,1.05988561417636,0.539726190585255,6942,6.45376683916767,"#58B668",72
35,-1.41983924294296,0.610150952403372,7270,6.45383483834488,"#3888C0",73
62,0.239347737925162,0.455774721466706,6551,6.45453157373868,"#5BB769",74
103,1.54619483302717,0.621745272946599,7324,6.47154575312584,"#5EB96B",75
34,-0.82560440368745,0.47874865291347,6658,6.47992846979427,"#3B8BC2",76
308,1.59805721537789,0.621101144027531,7321,6.48475665084857,"#62BB6D",77
1190,0.229167186439176,0.424212404432367,6404,6.48570458710492,"#65BC6E",78
454,1.91931887270463,0.696678937198194,7673,6.49906158040927,"#68BE70",79
423,1.07320610879902,0.493778327691727,6728,6.5012808421181,"#6CC072",80
339,0.494563773231647,0.406820923617527,6323,6.51783655246144,"#6FC173",81
72,0.148412590315708,0.383202863251695,6213,6.52435236893303,"#72C375",82
1205,0.721638583293742,0.395656022353679,6271,6.5500846799409,"#75C477",83
695,1.19859899519302,0.44740104551882,6512,6.56874585683892,"#78C679",84
196,0.793141266200756,0.383846992170763,6216,6.57006987382031,"#7BC77B",85
78,0.419772631959572,0.344340418467916,6032,6.57494032212331,"#7DC87D",86
472,1.03825531175431,0.408109181455663,6329,6.58018471296118,"#80C980",87
302,0.901699757776046,0.374829187303809,6174,6.59299002428941,"#82CA82",88
612,0.765625741992,0.351640546217355,6066,6.59879286543728,"#85CC84",89
1232,-0.430583590000797,0.302042619449108,5835,6.61784698935755,"#3E8EC4",90
1291,0.332535411676553,0.295171910979048,5803,6.61905351674531,"#88CD86",91
375,-0.237953572118434,0.276277462686382,5715,6.63385856297334,"#4191C5",92
71,-0.0938213446219526,0.272627398811662,5698,6.63390308561455,"#4594C7",93
525,-0.924222828558839,0.314281068911403,5892,6.65606437926996,"#4896C8",94
137,0.171125291260876,0.242997468534527,5560,6.66506671811494,"#8ACE88",95
380,2.11085226543751,0.582023989604063,7139,6.66683491620414,"#8DCF8A",96
43,-0.377833193048913,0.239562114299497,5544,6.67700373290431,"#4C98C9",97
1204,0.266091741228907,0.232047276910369,5509,6.67912229334778,"#8FD18C",98
110,1.17046688991928,0.323298873778357,5934,6.68582051612555,"#92D28F",99
1469,-0.595586886928811,0.236770888983535,5531,6.6956378916599,"#4F9BCB",100
1216,-1.68282382963512,0.402526730823739,6303,6.71753904299838,"#539DCC",101
1233,1.16234199110476,0.277351010884829,5720,6.72965550530022,"#95D391",102
388,1.8930316479016,0.445039239482237,6501,6.73244860851809,"#97D493",103
1238,0.526028464823005,0.18996418753125,5313,6.73647212058326,"#9AD595",104
38,-0.431944018143196,0.147881098152131,5117,6.771775925418,"#56A0CE",105
118,0.314242161104976,0.136930906527972,5066,6.77622638886662,"#9CD797",106
1301,0.143373848341944,0.125766005264124,5014,6.78161674375805,"#9FD899",107
477,0.944081721834924,0.17600806095144,5248,6.79575542057439,"#A1D99B",108
363,0.362178513609084,0.115030523279655,4964,6.80048773467365,"#A3DA9D",109
618,-0.186049970419771,0.0969949135457471,4880,6.81141349366093,"#5AA2CF",110
46,-1.35566729559159,0.217447021411491,5441,6.82442640263479,"#5DA5D0",111
