"ID","delta_Z","benefit.stan","benefit","score","cols","priority"
503,1.29322782076777,-0.0536716913916049,2,1.83240824777784,"#89CD87",306
163,1.8337155758707,1.24451234414284,3,1.8337155758707,"#8ACE88",307
1209,1.84026724167334,1.24451234414284,3,1.84026724167334,"#8ACE88",308
146,1.30812438797996,-0.0536716913916049,2,1.84295176403086,"#8BCF89",309
1312,1.31091532682706,-0.0536716913916049,2,1.84493381567649,"#8CCF89",310
1322,1.32198368207872,-0.0536716913916049,2,1.8528147899342,"#8DCF8A",311
1432,1.32343684334312,-0.0536716913916049,2,1.85385190035086,"#8DD08B",312
1266,1.85451821016792,1.24451234414284,3,1.85451821016792,"#8ED08B",313
1211,1.33143312134118,-0.0536716913916049,2,1.85956875288891,"#8FD08C",314
1323,1.33270261281723,-0.0536716913916049,2,1.86047790750828,"#8FD18C",315
1136,1.3508155688422,-0.0536716913916049,2,1.87349526050721,"#90D18D",316
603,1.87713254598541,1.24451234414284,3,1.87713254598541,"#91D18E",317
682,1.36654146899704,-0.0536716913916049,2,1.88486534707525,"#92D28E",318
113,1.91524931403683,1.24451234414284,3,1.91524931403683,"#92D28F",319
94,1.9246964966147,1.24451234414284,3,1.9246964966147,"#93D28F",320
959,1.42825573428693,-0.0536716913916049,2,1.93007674268149,"#94D390",321
1280,1.43977715874435,-0.0536716913916049,2,1.938618079189,"#95D391",322
727,1.44096478904602,-0.0536716913916049,2,1.93950027413943,"#95D391",323
717,1.94077084366617,1.24451234414284,3,1.94077084366617,"#96D492",324
167,1.94301752520096,1.24451234414284,3,1.94301752520096,"#97D492",325
709,1.45963096809139,-0.0536716913916049,2,1.95340839384086,"#97D493",326
1247,1.46424688025111,-0.0536716913916049,2,1.95685991231912,"#98D594",327
1141,1.46536845573107,-0.0536716913916049,2,1.95769928772735,"#99D594",328
390,1.95785565098991,1.24451234414284,3,1.95785565098991,"#9AD595",329
367,1.95874401486121,1.24451234414284,3,1.95874401486121,"#9AD695",330
1314,1.46888098351186,-0.0536716913916049,2,1.96032985332552,"#9BD696",331
1308,1.47972092171201,-0.0536716913916049,2,1.96846534037781,"#9CD697",332
382,1.97576906862561,1.24451234414284,3,1.97576906862561,"#9DD797",333
743,1.49220072261608,-0.0536716913916049,2,1.97786369264731,"#9DD798",334
325,1.50231699096861,-0.0536716913916049,2,1.98550702125917,"#9ED798",335
476,1.98584253758144,1.24451234414284,3,1.98584253758144,"#9FD899",336
1190,1.51009674349834,-0.0536716913916049,2,1.99140000121542,"#A0D89A",337
630,1.51034606141295,-0.0536716913916049,2,1.99158906789079,"#A0D89A",338
1137,1.51075713057516,-0.0536716913916049,2,1.99190082526721,"#A1D99B",339
629,1.51755995561032,-0.0536716913916049,2,1.9970653492033,"#A1D99B",340
1207,1.51890084660259,-0.0536716913916049,2,1.99808447567328,"#A2D99C",341
1269,1.53416306719163,-0.0536716913916049,2,2.00971095107016,"#A2D99C",342
1276,1.53668928987299,-0.0536716913916049,2,2.01164006813517,"#A3DA9D",343
640,1.54261895182724,-0.0536716913916049,2,2.01617336076367,"#A3DA9D",344
612,2.01724694097087,1.24451234414284,3,2.01724694097087,"#A4DA9E",345
385,2.01797235437067,1.24451234414284,3,2.01797235437067,"#A4DA9E",346
62,1.54533089581487,-0.0536716913916049,2,2.01824908464651,"#A5DA9F",347
1298,1.54669460315836,-0.0536716913916049,2,2.01929343720909,"#A6DB9F",348
1022,1.5471283569515,-0.0536716913916049,2,2.01962569378584,"#A6DBA0",349
733,1.55331539892889,-0.0536716913916049,2,2.02436916560842,"#A7DBA0",350
1296,1.55334437532242,-0.0536716913916049,2,2.0243913995229,"#A7DBA1",351
790,1.57369520206052,-0.0536716913916049,2,2.04004862175018,"#A8DBA1",352
604,2.04272334780486,1.24451234414284,3,2.04272334780486,"#A8DCA2",353
