"ID","delta_Z","benefit.stan","benefit","score","cols","priority"
296,1.58955531747438,6.90586700737546,36592,1.58955531747438,"#00441B",1
491,0.327009138174041,4.31303339848647,24516,2.61337350943826,"#00461C",2
15,-0.254189521661933,3.87266392748355,22465,3.04383528410926,"#08306B",3
462,1.21052184670919,3.02864033386458,18534,4.06180376423387,"#00491D",4
319,2.35948404060777,3.4286443926059,20397,4.20217111152647,"#004C1E",5
497,1.21521022932275,2.80276579291135,17482,4.27927277438439,"#004F1F",6
328,0.70808213938576,2.59707395808892,16524,4.36658652241051,"#005221",7
96,0.448544016590737,2.3284721988375,15273,4.59931896785269,"#005522",8
374,-0.248433842922141,2.10259765788427,14221,4.8096897839747,"#083471",9
26,-0.0443413603666433,2.06910295409273,14065,4.83696730021686,"#083978",10
95,1.25346012256923,2.15928100276227,14485,4.90930147557278,"#005823",11
63,0.467305875576944,2.01241960921473,13801,4.91570973715035,"#005B24",12
937,-0.901729177168283,2.01263431885442,13802,4.97562475001556,"#083E7F",13
398,1.3012961031178,2.06029985886547,14024,5.01725946495782,"#005E26",14
102,-0.476910452227043,1.88015847116607,13185,5.04828583485239,"#084286",15
86,0.0913929653077543,1.79942764664286,12809,5.10725715222436,"#006127",16
1189,-1.19705320292939,1.90120001585563,13283,5.14583599298031,"#08478D",17
74,0.644802068905673,1.73029114266288,12487,5.21558771755019,"#006428",18
1242,0.688114106758256,1.71418791968618,12412,5.23708246769801,"#006729",19
273,-0.269190392852147,1.6469838024634,12099,5.26576832290502,"#084C94",20
399,1.92813979440362,1.96539819812276,13582,5.30339090789672,"#006A2B",21
329,1.40908196515979,1.63517477228049,12044,5.45579587426335,"#006D2C",22
487,1.65035113445373,1.63410122408204,12039,5.52405406752106,"#036F2E",23
152,1.73601476951642,1.61177142155434,11935,5.5714625864121,"#05712F",24
139,0.520772733419954,1.33114592248032,10628,5.5989927142521,"#077331",25
167,1.04191051390749,1.39469997582838,10924,5.60879127518599,"#0A7533",26
389,1.61920454406843,1.52803466207548,11545,5.61630697965188,"#0C7735",27
588,1.57163265493457,1.49883415107773,11409,5.63081108821277,"#0F7936",28
25,0.365536577617281,1.27510670652139,10367,5.64261274191756,"#117B38",29
386,1.22093975158965,1.37752320465323,10844,5.66156154060954,"#137D3A",30
143,0.833300246239223,1.30409250787946,10502,5.66341476881095,"#167F3B",31
1195,2.45773769920364,1.75584158978592,12606,5.70642062942306,"#18823D",32
106,1.4041195659238,1.3476785647364,10705,5.73280128029015,"#1A843F",33
119,0.626867519922803,1.20489665434296,10040,5.73533136389604,"#1D8640",34
385,1.12582839526989,1.25449458111121,10271,5.76242135529292,"#1F8842",35
1239,0.645080095553479,1.15980763000819,9830,5.78215588668358,"#228A44",36
381,-0.848138233552298,1.1759108529849,9905,5.79238603638013,"#08509B",37
1192,0.769783666005625,1.123306991261,9660,5.83357242454525,"#248C45",38
332,2.32556275605183,1.55186743208101,11656,5.83725565523634,"#258E47",39
330,1.17865784509314,1.17934620721993,9921,5.84656093703072,"#279048",40
306,-0.346996554865947,1.04880274628878,9313,5.86733400852446,"#0B559F",41
271,-0.726005832633696,1.06190003430983,9374,5.88889076578094,"#0E59A2",42
1460,-0.751258356870107,1.06018235719232,9366,5.89376095105273,"#115DA5",43
44,-0.0941220975402973,0.961845342214582,8908,5.9447668183998,"#1561A9",44
68,0.298681125086993,0.938871410767818,8801,5.97446624096398,"#29924A",45
630,0.603490299357885,0.879826259853237,8526,6.05618424688494,"#2B944B",46
418,2.3449481409872,1.31311031274641,10544,6.06446281456465,"#2D964D",47
144,0.909601896409794,0.904303158777827,8640,6.07010248997052,"#2F984E",48
358,-0.286926663085672,0.832375429481884,8305,6.08026536071689,"#1865AC",49
617,-0.211377737152862,0.810045626954188,8201,6.09948512989129,"#1B6AAF",50
267,-0.375255080686035,0.808972078755741,8196,6.10843221671564,"#1F6EB3",51
1231,-0.434668488305269,0.796089500374378,8136,6.12521982297631,"#2272B5",52
1241,1.39888178230469,0.908382641931925,8659,6.15846482125242,"#319A50",53
266,-0.471871098319786,0.734897253062904,7851,6.18898457277685,"#2676B7",54
420,1.56132071947942,0.913106254005092,8681,6.19281065722277,"#339C51",55
337,1.88797023805524,0.969789598883089,8945,6.22908072025045,"#349E53",56
51,-0.795520686957759,0.694102421521921,7661,6.26249730007462,"#2A7AB9",57
27,0.435795548430674,0.65631352493659,7485,6.264729562391,"#36A054",58
627,-0.00171622877560645,0.611224500601819,7275,6.29464274073777,"#2E7EBC",59
614,-0.234669956017607,0.605856759609585,7250,6.30437935963663,"#3282BE",60
64,0.478626871206703,0.596194825823562,7205,6.32779951645839,"#38A256",61
1225,0.177244526789463,0.577729796810275,7119,6.33061894114758,"#3AA457",62
75,0.107036343074271,0.565276637708291,7061,6.34149375263074,"#3CA659",63
1240,0.597518342527917,0.568926701583011,7078,6.36504835871922,"#3EA85A",64
35,-1.08691445059423,0.610150952403372,7270,6.38885151398464,"#3686C0",65
65,0.547165367632063,0.512672775984393,6816,6.41656624837833,"#40AA5C",66
355,1.18945137321594,0.580521022126237,7132,6.43620978545244,"#42AB5D",67
34,-0.44511425032695,0.47874865291347,6658,6.44251325478701,"#3A8AC2",68
587,1.72436624778563,0.6945318408013,7663,6.44624879352505,"#45AD5F",69
382,1.06495909780868,0.535431997791467,6922,6.45883736374735,"#48AE60",70
347,1.89343562824501,0.714285127652723,7755,6.47462621713551,"#4BB062",71
62,0.637550235143292,0.455774721466706,6551,6.48152457366867,"#4EB163",72
336,2.43405150967397,0.896144192469631,8602,6.48393206810079,"#51B264",73
390,1.07028501079192,0.500004907242719,6757,6.49465774696734,"#54B466",74
