"ID","delta_Z","benefit.stan","benefit","score","cols","priority"
296,-0.686150893401034,7.50211037810325,36.592,0.686150893401034,"#08306B",1
15,-2.43098711092483,5.22560139120145,26.775,3.3304941826893,"#08306C",2
319,0.145244535870401,3.90704887011318,21.089,3.59799433315729,"#00441B",3
491,-1.74207382600936,4.02763404615362,21.609,3.88674761163431,"#08316D",4
497,-1.02407778399296,3.42980984647624,19.031,4.19909120257676,"#08326E",5
462,-1.00040831292322,3.3145582455299,18.534,4.30539308955471,"#08326F",6
937,-3.06905357280702,4.42788407278013,23.335,4.34395640046032,"#083370",7
588,-0.559493799264026,3.19049465094984,17.999,4.34776534440987,"#083471",8
399,-0.339107695564584,2.96973102096812,17.047,4.54504748778005,"#083472",9
77,-1.45093945979602,3.0724603151718,17.49,4.66122569674777,"#083573",10
328,-1.29624096632023,2.98248522228009,17.102,4.70183498135741,"#083674",11
68,-1.92493285055053,3.05530011704297,17.416,4.84556374191895,"#083775",12
1242,-1.62601834584489,2.76450432713008,16.162,5.00887679577385,"#083776",13
26,-2.19345525849151,2.93749767583424,16.908,5.06428031340285,"#083877",14
159,-1.69248648137251,2.63046926606975,15.584,5.15726648662677,"#083978",15
96,-1.71631068291693,2.6290778986539,15.578,5.16644635180343,"#083979",16
95,-0.904040689505972,2.37561713439968,14.485,5.2055953113953,"#083A7A",17
397,-0.396070591127959,2.30164276679026,14.166,5.21552828479262,"#083B7B",18
474,-0.96480254202934,2.34500705125096,14.353,5.2465758994736,"#083C7C",19
724,-0.477272404594392,2.23277007970563,13.869,5.29091070880093,"#083C7D",20
63,-1.77101225269766,2.47602748291027,14.918,5.32897679377163,"#083D7E",21
329,-0.799826627569706,2.19566694861627,13.709,5.36638281382488,"#083E7F",22
152,-0.43686552737816,2.06093620384801,13.128,5.45868371346,"#083E81",23
273,-2.47184155639817,2.61099012224784,15.5,5.48024251627389,"#083F82",24
25,-1.69827205477036,2.24366912446313,13.916,5.52587842700128,"#084083",25
587,-0.573985614785502,1.99322298960992,12.836,5.53870921290163,"#084084",26
74,-1.38888086712809,2.13792520085844,13.46,5.541071437804,"#084185",27
119,-1.65886883338961,2.18894200610632,13.68,5.56611210411539,"#084286",28
487,-0.434937792228523,1.93107524503524,12.568,5.58798741381785,"#084387",29
302,-0.803088233597056,1.95217765084232,12.659,5.60773608402392,"#084388",30
385,-0.983836651060876,1.95356901825817,12.665,5.63509057406198,"#084489",31
1241,-0.698197474299737,1.8837687528963,12.364,5.66155829526214,"#08458A",32
389,-0.547582481060922,1.85965171768821,12.26,5.66896695245769,"#08458B",33
482,-0.852663548986443,1.89258074653002,12.402,5.673963148917,"#08468C",34
374,-2.33813312269826,2.32042622690425,14.247,5.68477942775668,"#08478D",35
332,0.0770364201605001,1.76758957367273,11.863,5.73503822711563,"#005E25",36
86,-2.01943947916221,2.11357627108105,13.355,5.75451436982657,"#08488E",37
398,-0.925164208783803,1.79843155139076,11.996,5.77822472490495,"#08488F",38
163,-1.27419096325823,1.81907016805922,12.085,5.82413157816907,"#084990",39
386,-1.10234682769699,1.76457494427172,11.85,5.84247219788044,"#084A91",40
418,0.048069197004678,1.65164228901847,11.363,5.85066556120754,"#097532",41
58,-2.11487663464266,2.02383307275865,12.968,5.87232708676987,"#084A92",42
106,-0.727318114399429,1.66532406860767,11.422,5.88192707046326,"#084B93",43
1205,-1.00072874195731,1.7014996214198,11.578,5.88630131453795,"#084C94",44
102,-2.60044611009177,2.20795736078962,13.762,5.89833672675801,"#084C96",45
330,-0.937633663162058,1.67042574913246,11.444,5.90658128684173,"#084D97",46
327,-1.14240009441826,1.66833869800868,11.435,5.94457483687439,"#084E98",47
143,-1.31853918465251,1.65813533695911,11.391,5.99087555061693,"#084F99",48
71,-1.86086530470502,1.79193850345012,11.968,6.00573746681741,"#084F9A",49
932,-3.52091792573094,2.62049779958949,15.541,6.01888730634137,"#08509B",50
595,-0.56809580175804,1.4946496655966,10.686,6.03426193103067,"#08519C",51
347,-0.321449417627673,1.47331536522021,10.594,6.03735861411731,"#08519C",52
352,-0.906065595224102,1.53082521840873,10.842,6.03963585998666,"#09529D",53
91,-1.61798621856968,1.61477105249841,11.204,6.10562394340616,"#09539D",54
1317,-1.56525317696942,1.5737257137308,11.027,6.13153832547585,"#0A539E",55
139,-1.57266478062366,1.54357941972069,10.897,6.16257784488093,"#0A549E",56
44,-2.02167670465465,1.61036505568155,11.185,6.22895172901679,"#0B559F",57
65,-1.7101624625742,1.50647628863133,10.737,6.23476413212525,"#0B559F",58
167,-1.23366902559916,1.36826712532345,10.141,6.25667422153295,"#0C56A0",59
1189,-3.18927714026423,2.09711175666014,13.284,6.27578670568191,"#0C56A0",60
506,-3.32493131882743,2.17920243419536,13.638,6.27602718718117,"#0D57A1",61
81,-1.81406899266047,1.48583767196287,10.648,6.28381918778555,"#0D58A1",62
110,-0.495423440773279,1.23376827512451,9.561,6.28788971799312,"#0E58A2",63
137,-1.46477604562618,1.36803523075414,10.14,6.3065400004413,"#0E59A2",64
333,-0.692716771387869,1.23052175115419,9.547,6.30972902992187,"#0F5AA3",65
196,-1.03243806170625,1.27156708992179,9.724,6.31550457344167,"#0F5AA3",66
503,-1.8288576076871,1.44711127888835,10.481,6.32516673619662,"#105BA4",67
75,-1.85700135122557,1.45198106484383,10.502,6.32870592819847,"#105CA4",68
120,-0.775606597224834,1.1873893612628,9.361,6.36217471578588,"#115CA5",69
1239,-1.5588195295296,1.2961479142685,9.83,6.39874115964763,"#115DA5",70
76,-1.16688363965524,1.17556273822807,9.31,6.43325908603915,"#125DA6",71
612,-1.28861299385247,1.19504188204998,9.394,6.43736253925729,"#125EA6",72
100,-0.613463627776352,1.03271568353401,8.694,6.49841560203139,"#135FA7",73
420,-0.632731561897662,1.029701054133,8.681,6.50326315678817,"#135FA7",74
501,-1.84079265552721,1.24582679272855,9.613,6.52147237219263,"#1460A8",75
382,-1.019964054216,1.05590514046487,8.794,6.52639936240874,"#1461A8",76
696,-0.394006403917446,0.984017823979224,8.484,6.52999016771503,"#1561A9",77
313,-0.361870516482752,0.974278252068266,8.442,6.53785458207766,"#1562A9",78
271,-2.81068048296372,1.55865256672575,10.962,6.57454299042431,"#1663AA",79
615,-2.03857727053705,1.25046468411472,9.633,6.57562705535492,"#1663AA",80
630,-1.48554007153325,1.09602290095524,8.967,6.57607679920205,"#1764AB",81
1231,-2.48458401724351,1.39122468768499,10.24,6.59667201398557,"#1764AB",82
113,-1.15836344696203,1.00303317866252,8.566,6.60150061119046,"#1865AC",83
144,-1.31677864831225,1.02019337679135,8.64,6.61431432731672,"#1866AC",84
1319,-1.85855009919997,1.14750349534173,9.189,6.62081846191815,"#1966AD",85
380,0.55925229071982,0.903550408429166,8.137,6.62221690962026,"#1E8741",86
876,-0.821981837819792,0.919551133711454,8.206,6.63368226158243,"#1967AD",87
72,-1.67985900709636,1.07909459739572,8.894,6.63905550533663,"#1A68AE",88
686,-1.373695792758,1.00001854926151,8.553,6.6456179759095,"#1A68AE",89
1238,-1.26894431337419,0.964306785587999,8.399,6.6598119706753,"#1B69AF",90
112,-0.824160138143141,0.87920147865177,8.032,6.67399147615111,"#1B6AAF",91
1225,-1.8874687765271,1.09509532267801,8.963,6.67924998055997,"#1C6AB0",92
308,-0.149596751132497,0.817749417785011,7.767,6.68603474682684,"#1C6BB0",93
880,-2.68065794634606,1.36989038730861,10.148,6.69253681654495,"#1D6BB1",94
299,0.0756335495533222,0.78806691291352,7.639,6.71446945679812,"#2F984F",95
49,-2.4714510175232,1.25579825920882,9.656,6.71747610480781,"#1D6CB1",96
381,-3.12816749757883,1.54659404912171,10.91,6.72708009746237,"#1E6DB2",97
838,-0.796871852195481,0.818676996062245,7.771,6.73077161408716,"#1E6DB2",98
687,-0.333576414828911,0.776935973586711,7.591,6.73344221002114,"#1F6EB3",99
78,-1.47825064462439,0.923029552251082,8.221,6.74310977824238,"#1F6FB3",100
1240,-1.59905023257107,0.949001744013636,8.333,6.74538319270784,"#206FB4",101
673,-0.48213805028125,0.770211031076764,7.562,6.74914260614077,"#2070B4",102
846,-0.699393008376535,0.786211756359052,7.631,6.75221777475457,"#2171B5",103
266,-2.63736215432986,1.28316181838722,9.774,6.75507219217422,"#2171B5",104
1291,-1.55119534056219,0.910507245508421,8.167,6.7716644070875,"#2272B5",105
162,-2.73102972878429,1.30032201651605,9.848,6.77648155471717,"#2272B5",106
339,-1.23843413394189,0.837692350745544,7.853,6.77850918325576,"#2373B6",107
99,-1.53996876543355,0.899840095320229,8.121,6.77948941185327,"#2474B6",108
693,-0.26723886231336,0.725455379200218,7.369,6.78192226317052,"#2474B6",109
103,-0.151971562200137,0.715020123581335,7.324,6.78879145936476,"#2575B7",110
392,-0.535536634838568,0.712933072457558,7.315,6.81026636591761,"#2575B7",111
73,-1.29418170960638,0.813807210106766,7.75,6.81236416851826,"#2676B7",112
64,-1.60901949188914,0.878273900374536,8.028,6.81646194216389,"#2777B8",113
691,-0.915742747955415,0.744238839314209,7.45,6.81963433881963,"#2777B8",114
483,-1.01787986070128,0.754442200363784,7.494,6.82400947007689,"#2878B8",115
853,-3.25908657994901,1.49070745791835,10.669,6.83802679172956,"#2878B9",116
694,-0.770954616218658,0.698555609160429,7.253,6.84709635643266,"#2979B9",117
913,-3.41243143478298,1.55749309387921,10.957,6.8544265225466,"#2A7AB9",118
125,-1.45183788083526,0.780878181264956,7.608,6.87624864850333,"#2A7ABA",119
355,-0.861428646249819,0.670496366274098,7.132,6.88571051665695,"#2B7BBA",120
454,0.00614462533408644,0.610899461961807,6.875,6.89121365560287,"#40AA5C",121
51,-2.99001128778104,1.29058244460509,9.806,6.89371066768006,"#2B7BBA",122
943,-3.0303185655991,1.29985822737743,9.846,6.90295316152424,"#2C7CBA",123
478,-0.818013153805578,0.639422493986756,6.998,6.91126837234659,"#2D7DBB",124
1306,-0.990761908391276,0.658437848670055,7.08,6.91501719804352,"#2D7DBB",125
138,-0.591943306013508,0.60417451945186,6.846,6.92328794631589,"#2E7EBB",126
717,-1.03289481006812,0.645219858219469,7.023,6.93424972800502,"#2E7EBC",127
34,-2.6590805183187,1.09068932586115,8.944,6.94096744784437,"#2F7FBC",128
1460,-2.92575729962013,1.18924451781727,9.369,6.95789703475444,"#3080BC",129
689,-0.490225873172112,0.548519822817814,6.606,6.97084951905305,"#3080BD",130
423,-0.821221289195756,0.578666116827922,6.736,6.97197854592328,"#3181BD",131
