"ID","delta_Z","benefit.stan","benefit","score","cols"
2293,1.27464085005191e-05,1.17124429035107,3,1.27464085005191e-05,"#00441B"
929,0.00127951498666534,1.17124429035107,3,0.00127951498666534,"#00441B"
2295,0.00600123948636916,1.17124429035107,3,0.00600123948636916,"#00451B"
2157,-0.0112757963189159,1.17124429035107,3,0.0112757963189159,"#08306B"
595,0.0221228957460714,1.17124429035107,3,0.0221228957460714,"#00461B"
2472,-0.0226095765948195,1.17124429035107,3,0.0226095765948195,"#08306B"
2304,-0.0239156993136622,1.17124429035107,3,0.0239156993136622,"#08306B"
2095,0.0314456806294149,1.17124429035107,3,0.0314456806294149,"#00461C"
607,-0.0375483261485657,1.17124429035107,3,0.0375483261485657,"#08306C"
2565,-0.0405236657227201,1.17124429035107,3,0.0405236657227201,"#08316C"
2049,0.0465655330172685,1.17124429035107,3,0.0465655330172685,"#00471C"
39,-0.0476713399187034,1.17124429035107,3,0.0476713399187034,"#08316D"
477,0.0492282755067173,1.17124429035107,3,0.0492282755067173,"#00481C"
2330,0.0493969117255762,1.17124429035107,3,0.0493969117255762,"#00491D"
47,0.0495573635517608,1.17124429035107,3,0.0495573635517608,"#00491D"
1278,0.0501035618326443,1.17124429035107,3,0.0501035618326443,"#004A1D"
1288,-0.05103657851612,1.17124429035107,3,0.05103657851612,"#08316D"
1274,-0.0613671203444117,1.17124429035107,3,0.0613671203444117,"#08316D"
2566,-0.0620483831550721,1.17124429035107,3,0.0620483831550721,"#08326E"
1953,0.0642135686887191,1.17124429035107,3,0.0642135686887191,"#004B1D"
1915,-0.0660123132061263,1.17124429035107,3,0.0660123132061263,"#08326E"
918,0.0693039704259234,1.17124429035107,3,0.0693039704259234,"#004B1E"
1609,-0.0732429021793624,1.17124429035107,3,0.0732429021793624,"#08326F"
1943,0.0743849064794273,1.17124429035107,3,0.0743849064794273,"#004C1E"
1941,0.0811282599020454,1.17124429035107,3,0.0811282599020454,"#004D1E"
2261,-0.0821092537734208,1.17124429035107,3,0.0821092537734208,"#08336F"
2162,-0.0851335757852248,1.17124429035107,3,0.0851335757852248,"#08336F"
889,-0.086862548435158,1.17124429035107,3,0.086862548435158,"#083370"
1998,0.0877656830788283,1.17124429035107,3,0.0877656830788283,"#004E1F"
1160,0.0929956534441795,1.17124429035107,3,0.0929956534441795,"#004E1F"
208,0.0959498997714937,1.17124429035107,3,0.0959498997714937,"#004F1F"
2267,0.101359231138718,1.17124429035107,3,0.101359231138718,"#005020"
501,0.102754307283381,1.17124429035107,3,0.102754307283381,"#005020"
2648,0.105563964584191,1.17124429035107,3,0.105563964584191,"#005120"
2570,0.107843866633972,1.17124429035107,3,0.107843866633972,"#005220"
1225,0.122557029919567,1.17124429035107,3,0.122557029919567,"#005321"
35,0.123966335615873,1.17124429035107,3,0.123966335615873,"#005321"
485,0.127468916323998,1.17124429035107,3,0.127468916323998,"#005421"
50,0.132492615930026,1.17124429035107,3,0.132492615930026,"#005522"
460,-0.133176658696813,1.17124429035107,3,0.133176658696813,"#083370"
51,0.139844945731832,1.17124429035107,3,0.139844945731832,"#005522"
332,0.140885623900575,1.17124429035107,3,0.140885623900575,"#005622"
1989,-0.146213890412348,1.17124429035107,3,0.146213890412348,"#083471"
2331,-0.149614101604968,1.17124429035107,3,0.149614101604968,"#083471"
1630,-0.149849868385291,1.17124429035107,3,0.149849868385291,"#083471"
15,0.153929238197169,1.17124429035107,3,0.153929238197169,"#005723"
504,-0.155808017771037,1.17124429035107,3,0.155808017771037,"#083472"
2079,-0.160933681469433,1.17124429035107,3,0.160933681469433,"#083572"
946,-0.165552067722798,1.17124429035107,3,0.165552067722798,"#083573"
2911,-0.170373465754349,1.17124429035107,3,0.170373465754349,"#083573"
2158,-0.174034851235381,1.17124429035107,3,0.174034851235381,"#083674"
2327,-0.174829723846924,1.17124429035107,3,0.174829723846924,"#083674"
313,-0.174941225397766,1.17124429035107,3,0.174941225397766,"#083674"
1608,0.183213636804551,1.17124429035107,3,0.183213636804551,"#005823"
73,-0.184022734562323,1.17124429035107,3,0.184022734562323,"#083675"
1868,0.185069639533852,1.17124429035107,3,0.185069639533852,"#005823"
74,-0.198115193135861,1.17124429035107,3,0.198115193135861,"#083775"
68,-0.198450055994333,1.17124429035107,3,0.198450055994333,"#083776"
1842,0.202897848484525,1.17124429035107,3,0.202897848484525,"#005923"
1593,-0.204059786502473,1.17124429035107,3,0.204059786502473,"#083776"
71,0.205403126141687,1.17124429035107,3,0.205403126141687,"#005A24"
2161,-0.206513462840742,1.17124429035107,3,0.206513462840742,"#083876"
932,-0.20849180310288,1.17124429035107,3,0.20849180310288,"#083877"
1999,-0.209436945103147,1.17124429035107,3,0.209436945103147,"#083877"
2048,-0.212293379709523,1.17124429035107,3,0.212293379709523,"#083878"
2160,-0.212316485224217,1.17124429035107,3,0.212316485224217,"#083978"
2010,-0.217032399951957,1.17124429035107,3,0.217032399951957,"#083978"
2475,-0.233324108799006,1.17124429035107,3,0.233324108799006,"#083979"
58,-0.234857806998119,1.17124429035107,3,0.234857806998119,"#083979"
2884,-0.234858756822589,1.17124429035107,3,0.234858756822589,"#083A7A"
2075,0.237549783837676,1.17124429035107,3,0.237549783837676,"#005A24"
947,-0.238182283137949,1.17124429035107,3,0.238182283137949,"#083A7A"
1912,0.239386003025939,1.17124429035107,3,0.239386003025939,"#005B24"
26,-0.239781206596079,1.17124429035107,3,0.239781206596079,"#083A7B"
1242,-0.243712196553281,1.17124429035107,3,0.243712196553281,"#083B7B"
2302,-0.244343571380724,1.17124429035107,3,0.244343571380724,"#083B7B"
2301,-0.246247979787344,1.17124429035107,3,0.246247979787344,"#083B7C"
117,-0.247306803029164,1.17124429035107,3,0.247306803029164,"#083B7C"
2538,0.248798353975687,1.17124429035107,3,0.248798353975687,"#005C25"
1233,-0.249859592508126,1.17124429035107,3,0.249859592508126,"#083C7D"
78,-0.253318244657677,1.17124429035107,3,0.253318244657677,"#083C7D"
43,0.255066097083638,1.17124429035107,3,0.255066097083638,"#005D25"
911,-0.256244519819444,1.17124429035107,3,0.256244519819444,"#083C7D"
919,0.260879633389529,1.17124429035107,3,0.260879633389529,"#005D25"
1605,0.262002159139251,1.17124429035107,3,0.262002159139251,"#005E25"
2088,-0.26532013735512,1.17124429035107,3,0.26532013735512,"#083C7E"
912,0.266347352468309,1.17124429035107,3,0.266347352468309,"#005F26"
1612,0.268413316830591,1.17124429035107,3,0.268413316830591,"#005F26"
2557,0.270309919875151,1.17124429035107,3,0.270309919875151,"#006026"
2291,0.272659420432444,1.17124429035107,3,0.272659420432444,"#006127"
937,-0.273926167197334,1.17124429035107,3,0.273926167197334,"#083D7E"
1918,0.277960304122374,1.17124429035107,3,0.277960304122374,"#006227"
1506,0.278083478547047,1.17124429035107,3,0.278083478547047,"#006227"
2209,0.28356080692509,1.17124429035107,3,0.28356080692509,"#006328"
605,-0.290941239197108,1.17124429035107,3,0.290941239197108,"#083D7F"
45,0.291956294642653,1.17124429035107,3,0.291956294642653,"#006428"
40,0.296448148901619,1.17124429035107,3,0.296448148901619,"#006428"
34,0.296497236354655,1.17124429035107,3,0.296497236354655,"#006528"
2025,0.298305149971956,1.17124429035107,3,0.298305149971956,"#006629"
2613,-0.298778707603563,1.17124429035107,3,0.298778707603563,"#083D7F"
1306,0.299821113246462,1.17124429035107,3,0.299821113246462,"#006729"
2116,-0.301676559411756,1.17124429035107,3,0.301676559411756,"#083E7F"
497,-0.311729626175281,1.17124429035107,3,0.311729626175281,"#083E80"
159,-0.311796785310923,1.17124429035107,3,0.311796785310923,"#083E80"
1266,-0.313732087582238,1.17124429035107,3,0.313732087582238,"#083E81"
72,0.314746115565302,1.17124429035107,3,0.314746115565302,"#006729"
1162,-0.31560236860759,1.17124429035107,3,0.31560236860759,"#083F81"
930,0.317760973727532,1.17124429035107,3,0.317760973727532,"#00682A"
1238,-0.317946951006382,1.17124429035107,3,0.317946951006382,"#083F81"
44,0.318481208795573,1.17124429035107,3,0.318481208795573,"#00692A"
1224,0.32833281642967,1.17124429035107,3,0.32833281642967,"#00692A"
842,-0.329792893786088,1.17124429035107,3,0.329792893786088,"#083F82"
1994,0.330317536531062,1.17124429035107,3,0.330317536531062,"#006A2B"
2662,-0.335114077785578,1.17124429035107,3,0.335114077785578,"#084082"
472,0.341487329322545,1.17124429035107,3,0.341487329322545,"#006B2B"
160,-0.345404397118308,1.17124429035107,3,0.345404397118308,"#084083"
1204,-0.345786100293473,1.17124429035107,3,0.345786100293473,"#084083"
2119,-0.347436996465537,1.17124429035107,3,0.347436996465537,"#084084"
52,0.349466220787316,1.17124429035107,3,0.349466220787316,"#006C2B"
2081,0.350712666365564,1.17124429035107,3,0.350712666365564,"#006C2B"
197,-0.351109842941406,1.17124429035107,3,0.351109842941406,"#084184"
902,0.361932565565065,1.17124429035107,3,0.361932565565065,"#006D2C"
479,-0.366251777085378,1.17124429035107,3,0.366251777085378,"#084184"
25,0.366793103559715,1.17124429035107,3,0.366793103559715,"#016D2C"
935,0.368254839365906,1.17124429035107,3,0.368254839365906,"#016E2D"
695,-0.371627422936647,1.17124429035107,3,0.371627422936647,"#084185"
617,-0.382209935842165,1.17124429035107,3,0.382209935842165,"#084185"
462,-0.384265032103801,1.17124429035107,3,0.384265032103801,"#084286"
1992,0.386775804206507,1.17124429035107,3,0.386775804206507,"#026E2D"
1241,0.395282996611974,1.17124429035107,3,0.395282996611974,"#026F2E"
1614,0.406420619339807,1.17124429035107,3,0.406420619339807,"#03702E"
2080,-0.413669578586522,1.17124429035107,3,0.413669578586522,"#084286"
927,-0.415831454241268,1.17124429035107,3,0.415831454241268,"#084286"
2089,-0.419037609737697,1.17124429035107,3,0.419037609737697,"#084387"
2902,-0.419622976616302,1.17124429035107,3,0.419622976616302,"#084387"
2242,0.419746215536315,1.17124429035107,3,0.419746215536315,"#04702E"
934,-0.420416888386914,1.17124429035107,3,0.420416888386914,"#084388"
844,0.4256481807795,1.17124429035107,3,0.4256481807795,"#04712F"
936,0.429144963480359,1.17124429035107,3,0.429144963480359,"#05712F"
717,-0.430539952712512,1.17124429035107,3,0.430539952712512,"#084388"
1940,0.430779067532476,1.17124429035107,3,0.430779067532476,"#057230"
2086,-0.431141121368956,1.17124429035107,3,0.431141121368956,"#084488"
2085,-0.434991681967746,1.17124429035107,3,0.434991681967746,"#084489"
1607,0.446018485287029,1.17124429035107,3,0.446018485287029,"#067230"
2050,0.447684989833379,1.17124429035107,3,0.447684989833379,"#077331"
2568,-0.448628123332171,1.17124429035107,3,0.448628123332171,"#084489"
1887,0.450106353576437,1.17124429035107,3,0.450106353576437,"#077331"
1598,0.451118871524729,1.17124429035107,3,0.451118871524729,"#087432"
46,0.454852885389519,1.17124429035107,3,0.454852885389519,"#097432"
2332,-0.45764894722357,1.17124429035107,3,0.45764894722357,"#08458A"
120,-0.462710954076325,1.17124429035107,3,0.462710954076325,"#08458A"
385,-0.463204924854034,1.17124429035107,3,0.463204924854034,"#08458B"
2329,-0.46524807837629,1.17124429035107,3,0.46524807837629,"#08458B"
1911,0.467269486846951,1.17124429035107,3,0.467269486846951,"#097532"
454,-0.467981989625477,1.17124429035107,3,0.467981989625477,"#08468B"
