"ID","delta_Z","benefit.stan","benefit","score","cols","priority"
296,2.01899742018551,6.90586700737546,36592,2.01899742018551,"#00441B",1
491,0.769989324455382,4.31303339848647,24516,2.70474946772516,"#00461C",2
15,0.161835005344076,3.87266392748355,22465,3.03751732387167,"#00491D",3
462,1.62652607132415,3.02864033386458,18534,4.20457771226569,"#004B1E",4
497,1.63520772920724,2.80276579291135,17482,4.41693829408969,"#004E1F",5
328,1.11442386014167,2.59707395808892,16524,4.45057727509961,"#005020",6
319,2.78592542937493,3.4286443926059,20397,4.45560967889948,"#005321",7
96,0.865607403571031,2.3284721988375,15273,4.65852116130722,"#005622",8
374,0.137753202768611,2.10259765788427,14221,4.80524425899813,"#005823",9
26,0.346912629550405,2.06910295409273,14065,4.84918909506214,"#005B24",10
937,-0.463101062648882,2.01263431885442,13802,4.91509803953465,"#08306B",11
63,0.886005526564566,2.01241960921473,13801,4.97301047974654,"#005D25",12
102,-0.0572619073011572,1.88015847116607,13185,5.02603474092208,"#083675",13
95,1.66856662780493,2.15928100276227,14485,5.03132122713449,"#006026",14
1189,-0.751625371827086,1.90120001585563,13283,5.06079365273692,"#083D7F",15
86,0.512481653878159,1.79942764664286,12809,5.13209122974259,"#006227",16
398,1.72636032292612,2.06029985886547,14024,5.14391300036197,"#006528",17
273,0.153883134327909,1.6469838024634,12099,5.26113415357722,"#006829",18
74,1.08109882215602,1.73029114266288,12487,5.28728287446988,"#006A2B",19
1242,1.09084581558563,1.71418791968618,12412,5.30504253921973,"#006D2C",20
399,2.355854342601,1.96539819812276,13582,5.47341591136201,"#026E2D",21
329,1.829926836533,1.63517477228049,12044,5.57932154156346,"#04702F",22
139,0.923096396161029,1.33114592248032,10628,5.65063024192699,"#067230",23
487,2.06199384127285,1.63410122408204,12039,5.66068309264443,"#087432",24
25,0.787153777109978,1.27510670652139,10367,5.68551428056361,"#0A7533",25
167,1.4733274672163,1.39469997582838,10924,5.70470471411671,"#0C7734",26
152,2.16819435385349,1.61177142155434,11935,5.72088409495357,"#0E7936",27
143,1.23891444987567,1.30409250787946,10502,5.7371409741538,"#107B37",28
389,2.01940097102175,1.52803466207548,11545,5.74448091788268,"#127D39",29
381,-0.442291323240965,1.1759108529849,9905,5.74700088270852,"#084489",30
588,1.98484666141982,1.49883415107773,11409,5.75982817264826,"#147E3A",31
386,1.62597759030099,1.37752320465323,10844,5.76249844470767,"#16803C",32
119,1.07322145951677,1.20489665434296,10040,5.80110914113179,"#18823D",33
1239,1.05793303810362,1.15980763000819,9830,5.84263816108284,"#1A843F",34
106,1.81199042130223,1.3476785647364,10705,5.84608997970245,"#1C8540",35
271,-0.315055195004814,1.06190003430983,9374,5.85245331106377,"#084B93",36
1460,-0.321596029216025,1.06018235719232,9366,5.85452415106423,"#08519C",37
306,0.0710171002844786,1.04880274628878,9313,5.85749478762309,"#1E8742",38
385,1.54642874818525,1.25449458111121,10271,5.85913408052365,"#218943",39
1195,2.8683728441705,1.75584158978592,12606,5.89494059130311,"#238B45",40
1192,1.19675052718211,1.123306991261,9660,5.90510052109838,"#248C46",41
330,1.59733442260344,1.17934620721993,9921,5.94512554385926,"#268E47",42
44,0.353205317526225,0.961845342214582,8908,5.95450649107302,"#279048",43
68,0.73714249303723,0.938871410767818,8801,6.01235523775634,"#29914A",44
332,2.75303828601164,1.55186743208101,11656,6.02034311783798,"#2B934B",45
358,0.123139258523874,0.832375429481884,8305,6.07473976592693,"#2C954C",46
267,0.0462523365708171,0.808972078755741,8196,6.09707036610757,"#2E974E",47
617,0.211747306859778,0.810045626954188,8201,6.09949794851703,"#2F984F",48
1231,-0.0244142960693289,0.796089500374378,8136,6.10982628582097,"#0D58A1",49
630,1.03973395833545,0.879826259853237,8526,6.11508084941762,"#319A50",50
144,1.33304903288735,0.904303158777827,8640,6.14782793780665,"#339C51",51
266,-0.0400986461913306,0.734897253062904,7851,6.17110003241454,"#125EA6",52
51,-0.37201592661017,0.694102421521921,7661,6.22289443263469,"#1764AB",53
418,2.77139246472601,1.31311031274641,10544,6.24175805673835,"#349E53",54
1241,1.83771188765816,0.908382641931925,8659,6.27271900341309,"#369F54",55
614,0.171780903405541,0.605856759609585,7250,6.30235176745395,"#38A155",56
627,0.424657126900929,0.611224500601819,7275,6.30895062300453,"#39A357",57
420,1.97390962037548,0.913106254005092,8681,6.30947704937161,"#3BA458",58
27,0.876308829766588,0.65631352493659,7485,6.31069218826197,"#3CA659",59
35,-0.641249024616485,0.610150952403372,7270,6.3282889438145,"#1B6AAF",60
1225,0.601119193204732,0.577729796810275,7119,6.35662369817333,"#3EA85B",61
75,0.531619142733936,0.565276637708291,7061,6.36283782198142,"#40AA5C",62
64,0.899826930725226,0.596194825823562,7205,6.37351171207116,"#42AB5D",63
337,2.32262396355631,0.969789598883089,8945,6.3742918881786,"#44AC5E",64
1240,1.01008907678302,0.568926701583011,7078,6.416937928811,"#47AE60",65
34,-0.0563610846026412,0.47874865291347,6658,6.42736547226932,"#2070B4",66
65,0.953139354452856,0.512672775984393,6816,6.46385388984767,"#49AF61",67
355,1.62647017527952,0.580521022126237,7132,6.53111070677739,"#4CB062",68
62,1.06321206385465,0.455774721466706,6551,6.53713319349282,"#4EB163",69
382,1.48747558871193,0.535431997791467,6922,6.54179072107533,"#51B264",70
1190,1.02484162586077,0.424212404432367,6404,6.56217545863796,"#53B466",71
587,2.12577508115892,0.6945318408013,7663,6.56502888395756,"#56B567",72
1216,-0.899626771607532,0.402526730823739,6303,6.56526945987846,"#2676B7",73
