"ID","delta_Z","benefit.stan","benefit","score","cols"
1511,-0.249137612868682,1.86599739547959,14311,4.60931917510325,"#083674"
397,-0.212421085063641,1.83604477781959,14166,4.63740145926708,"#083675"
2617,0.0761529955991211,1.81084326502979,14044,4.65835783217186,"#005923"
63,1.37521499875377,1.99138525009766,14918,4.68363924206617,"#005924"
2587,0.489223359516189,1.80795128815228,14030,4.68623371147903,"#005A24"
724,0.14068490743849,1.77469355406083,13869,4.69599286951916,"#005A24"
2115,-0.189203000492338,1.76085337900414,13802,4.71152570772875,"#083775"
2534,-0.0449388693174622,1.74825262260924,13741,4.72053988411273,"#083776"
2159,0.180882036864962,1.743708087516,13719,4.72833159091648,"#005B24"
2331,0.678496033789308,1.7850220429091,13919,4.73244744865921,"#005B24"
2301,0.596017582702944,1.77200814696028,13856,4.73423815857822,"#005B24"
374,-1.07262717679483,1.85277692975379,14247,4.73879247097466,"#083877"
506,-0.0839977103844906,1.72697593558179,13638,4.74234661376549,"#083877"
2094,-0.513808410974396,1.75259058792552,13762,4.74389523239563,"#083978"
119,0.361286452735953,1.73565186621434,13680,4.74669604366104,"#005C25"
1934,1.28163209609962,1.88603466384524,14408,4.75839150557453,"#005C25"
86,-0.0983113680032769,1.66851668870055,13355,4.80106857266689,"#083979"
74,0.642258447382459,1.69020651528193,13460,4.82134168624064,"#005D25"
329,0.984771907718399,1.74164238974634,13709,4.82842641123169,"#005D25"
2125,-0.285174716885239,1.64620715278827,13247,4.83079609960102,"#083A79"
102,-1.04986541585441,1.75259058792552,13762,4.83143459897422,"#083A7A"
1586,1.44978491442308,1.85794117417793,14272,4.83320325809295,"#005D25"
25,1.23803738984196,1.78440233357821,13916,4.84502258369712,"#005E25"
2164,0.179705348116352,1.61604796535131,13101,4.85585703393276,"#005E26"
2091,-0.502202247981146,1.6286487217462,13162,4.86591494850036,"#083A7B"
2626,0.320915038356103,1.593944999216,12994,4.88518568380051,"#005F26"
2092,0.0275932908556895,1.58031139393627,12928,4.88834508079621,"#005F26"
2663,0.140621067980246,1.56440552110993,12851,4.90618872789363,"#005F26"
58,0.600844729717787,1.58857418501489,12968,4.91685442543658,"#006026"
2915,0.0689786243113582,1.53899743854317,12728,4.93006373579912,"#006026"
2615,0.227108829105884,1.53507261278082,12709,4.93873057649371,"#006127"
2120,0.413009304937749,1.54230255497462,12744,4.94355866950336,"#006127"
2123,-0.184288864144294,1.5214390075011,12643,4.95057092606688,"#083B7B"
2025,1.16240641728236,1.65364366475903,13283,4.95326024669499,"#006127"
2329,0.448121670638333,1.53383319411903,12703,4.95505047537942,"#006227"
385,0.358706415919109,1.52598354259434,12665,4.95559443006075,"#006227"
2250,1.69636098896729,1.80733157882138,14027,4.96032905768327,"#006327"
487,0.0472997764903026,1.50594627422869,12568,4.96285772820709,"#006328"
2130,-0.0485774319706925,1.50078202980455,12543,4.96803406696051,"#083B7C"
152,-1.10147758583892,1.62162534932938,13128,4.97053404052168,"#083C7D"
2549,-0.261492886439315,1.49933604136579,12536,4.97611797457878,"#083C7E"
1521,-0.512514800964674,1.50697912311351,12573,4.98799967432183,"#083D7E"
1189,1.37377027399458,1.653850234536,13284,5.00688066173563,"#006328"
482,0.353449899715088,1.47165569125241,12402,5.00940768435576,"#006428"
2595,0.312301506888065,1.45182499266372,12306,5.02646485596754,"#006428"
389,-0.186191042150999,1.44232278292331,12260,5.02970323211521,"#083D7F"
163,-0.110618724673994,1.40617307195434,12085,5.06361394585188,"#083E80"
2755,-0.527154810295312,1.43034173585931,12202,5.06574010914344,"#083E80"
1528,-0.949641377070171,1.49127982006414,12497,5.06708218311656,"#083F81"
2686,-1.27521986393607,1.55428360203862,12802,5.07705436149012,"#083F82"
2098,0.0271239769942226,1.38861464091227,12000,5.08003636754791,"#006528"
398,0.0657683266944882,1.38778836180441,11996,5.08121588570928,"#006528"
302,1.20603823050193,1.52474412393255,12659,5.08881395819422,"#006529"
587,1.35379629008076,1.56130697445545,12836,5.09058731023514,"#006629"
2290,0.20094022866273,1.37456789607862,11932,5.09797234073516,"#006629"
2785,-0.927643018293209,1.45430382998731,12318,5.0993600577861,"#084082"
2261,0.797217248924599,1.41856725857227,12145,5.11255022964268,"#006729"
2635,-0.355781782093962,1.3650656863382,11886,5.11589920698675,"#084083"
2081,1.1843868788905,1.49045354095627,12493,5.11707937626759,"#006729"
2116,0.557259472366217,1.38117812894151,11964,5.11782977757763,"#006729"
2163,0.286671610624373,1.34606126685738,11794,5.13053256496822,"#00682A"
386,-0.45930130176874,1.35762917436744,11850,5.13154573952006,"#084084"
1241,1.18264861186627,1.46380603972772,12364,5.14260693419679,"#00682A"
2618,-0.0415195196655727,1.31445609098165,11641,5.15428973455586,"#084184"
2767,-0.551071864450029,1.33821161533269,11756,5.15987844397575,"#084185"
2664,-0.232857232304951,1.29710422971655,11557,5.17671417138934,"#084286"
71,1.04321780001149,1.38200440804938,11968,5.19245032217717,"#00692A"
2124,-0.204464445243005,1.27644725202,11457,5.19615565615675,"#084286"
332,0.951950768339021,1.360314581468,11863,5.19620741579832,"#00692A"
2667,0.0265099685235147,1.2698370191571,11425,5.19880916765834,"#00692A"
2791,-1.22314426461568,1.41175045593241,12112,5.20265247068553,"#084387"
1535,-0.303558682769228,1.27190271692675,11435,5.20553436897005,"#084388"
2940,-0.0411174016636422,1.26281364674027,11391,5.20592732835983,"#084488"
106,-0.343636838955644,1.2692173098262,11422,5.21070475672463,"#084489"
418,0.248088001721972,1.25702969298524,11363,5.21745049095977,"#006A2A"
912,1.17971020168338,1.38613580358869,11988,5.21756081886744,"#006A2B"
2109,0.0899481432420735,1.24938661123751,11326,5.21996701548831,"#006B2B"
2768,-0.555519936120685,1.25909539075489,11373,5.23901876935574,"#08458A"
2316,-0.454605579787165,1.2458749250291,11309,5.24245170396935,"#08458A"
2783,-0.501323583027572,1.24814719257572,11320,5.24444748026543,"#08458B"
2458,1.53207134134367,1.44728045757048,12284,5.24982643431643,"#006B2B"
2556,0.00326993338337361,1.21220405138372,11146,5.25637556175947,"#006B2B"
1519,-0.407706806319412,1.21984713313144,11183,5.2645424121886,"#08468C"
2565,0.870713328714523,1.27210928670372,11436,5.2689121252647,"#006C2B"
330,0.883403489280507,1.27376184491944,11444,5.2693949180795,"#006C2B"
2475,0.643561009452122,1.23492672684993,11256,5.27307146365861,"#006D2C"
143,-0.89507648921289,1.26281364674027,11391,5.28215397626629,"#08468C"
2262,0.920358209229007,1.26343335607117,11394,5.285886510563,"#006D2C"
327,1.03554795876909,1.27190271692675,11435,5.29884890967412,"#006D2C"
2903,-0.629195965173105,1.19154707368717,11046,5.31440958626481,"#08478D"
2483,0.756248521153347,1.20538724874386,11113,5.31724505586183,"#016D2C"
352,0.0112270991005784,1.1494068391862,10842,5.31918360528698,"#016E2D"
381,-0.388627260740617,1.16345358401986,10910,5.31934042349619,"#08478E"
934,0.430267492407511,1.16613899112041,10923,5.31986803209728,"#016E2D"
1585,2.40084556474091,1.71850657472621,13597,5.32233441578817,"#026E2D"
2084,0.144370701630079,1.14568858320082,10824,5.32484750846075,"#026F2D"
1317,0.735287755272038,1.18762224792482,11027,5.33189910199347,"#026F2D"
2264,1.71803950828893,1.41278330481724,12117,5.33973087139005,"#036F2E"
2754,-0.641703601275229,1.15766963026482,10882,5.34953619996435,"#08488F"
91,-1.05707392948028,1.22418509844772,11204,5.34986620861328,"#08488F"
2304,0.788759743637505,1.17130323554455,10948,5.35567625778327,"#036F2E"
139,-0.724241755492202,1.1607681769193,10897,5.35699333262725,"#084990"
853,-0.188925208493947,1.11367026777117,10669,5.35824000383115,"#084991"
1205,1.44066489457267,1.30144219503282,11578,5.36421605876883,"#03702E"
