Model.catch	axis1	axis2
1374	0.02074	-0.51539
1375	0.02086	-0.52024
1377	0.03173	-0.60457
1378	0.02703	-0.58111
1380	0.40098	-0.41265
1381	0.02173	-0.15189
1382	0.02159	-0.32582
1383	0.08863	-0.74438
1384	0.06735	-0.75827
1385	0.01991	-0.50342
1386	0.0261	-0.57408
1387	-0.02613	1.75105
1389	-0.40259	0.42869
1390	-0.02615	1.75104
1391	0.02144	-0.52853
1392	0.02396	-0.5539
1393	0.02073	-0.13576
1394	0.0212	-0.32348
1395	-0.02617	1.75105
1397	-0.02641	1.75105
1398	0.22765	-0.61556
1399	0.02586	-0.57191
1400	0.02173	-0.53013
1401	-0.02655	1.75104
1402	0.02245	-0.3181
1403	-0.02624	1.75104
1404	-0.02676	1.75104
1405	0.01926	-0.42957
1406	-0.02632	1.75105
1408	-0.08126	-0.47663
1409	-0.09601	-0.9862
1410	-0.0262	1.75105
1411	-0.02629	1.75104
1412	0.01885	-0.44896
1414	0.15848	-0.85208
1415	0.0211	-0.14472
1416	-0.10766	-0.91307
1417	0.1312	-0.53049
1418	0.29566	-0.50569
1419	0.01912	-0.39882
1420	-0.026	-0.75945
1421	-0.06207	-0.50995
1422	0.02738	-0.58368
1423	0.39784	-0.52874
1424	-0.02634	1.75104
1425	0.01915	-0.49522
1426	-0.02642	1.75104
1427	0.01869	-0.43371
1428	0.00212	-0.80478
1429	0.01867	-0.48906
1430	0.01993	-0.50396
1431	0.02144	-0.52831
1433	-0.02671	1.75104
1435	0.02136	-0.37296
1436	0.02498	-0.56348
1437	0.17797	-0.61939
1438	-0.02674	1.75104
1439	0.01997	-0.50644
1443	0.0231	-0.23103
1444	0.02671	-0.5787
1445	0.02229	-0.31885
1447	-0.02647	1.75104
1448	-0.01554	-0.94152
1449	0.06608	-0.79246
1450	-0.02654	1.75104
1451	-0.02627	1.75105
1452	0.18989	-0.5725
1453	0.02044	-0.36212
1454	0.02688	-0.57986
1455	0.02067	-0.37507
1456	0.01904	-0.49391
1457	0.02283	-0.28308
1460	-0.02613	1.75105
1461	0.01806	-0.47509
1462	-0.02625	1.75105
1463	0.16203	-0.59196
1464	0.0066	0.09609
1466	0.01926	-0.39252
1467	0.13512	-0.55531
1468	-0.02629	1.75105
1469	-0.02646	1.75105
1470	0.02195	-0.34076
1471	0.10057	-0.52476
1472	0.12631	-0.64355
1473	-0.02662	1.75103
1474	0.00774	0.01521
1475	0.01913	-0.45729
1476	0.02183	-0.16011
1477	0.01897	-0.43136
1478	0.02089	-0.38663
1479	-0.0263	1.75104
1480	0.0188	-0.40101
1481	0.01975	-0.11656
1482	0.00781	0.02161
1483	0.02242	-0.53711
1484	0.01903	-0.49169
1486	1.94707	0.47854
1487	-0.02635	1.75105
1488	-0.02673	1.75104
1489	0.02077	-0.51583
1490	0.03047	-0.60001
1491	0.3645	-0.20086
1492	0.02333	-0.54786
1493	0.01863	-0.44266
1494	0.0207	-0.51451
1495	-0.0262	1.75104
1496	0.2188	-0.59907
1497	-0.02665	1.75104
1498	0.01869	-0.48867
1499	0.02323	-0.54609
1500	0.01908	-0.4575
1501	0.14475	-0.59917
1502	-0.24476	-0.51584
1503	0.0074	0.05486
1504	-0.06475	-0.81739
1505	0.00772	0.03099
1507	0.01865	-0.42174
1508	-0.02616	1.75104
1509	0.02341	-0.54804
1510	-0.22775	-0.54542
1512	-0.02633	1.75104
1513	-0.02656	1.75104
1514	0.27102	-0.45052
1515	-0.03938	-0.63539
1516	-0.0264	1.75104
1517	-0.02665	1.75104
1518	0.07811	-0.80715
1520	-0.02625	1.75105
1521	0.02713	-0.58142
1522	0.02072	-0.51678
1523	-0.02659	1.75104
1524	0.02407	-0.27676
1525	0.02027	-0.36669
1526	-0.02623	1.75105
1527	-0.02677	1.75104
1528	-0.02637	1.75104
1529	0.02495	-0.56211
1530	-0.0266	1.75104
1531	-0.02671	1.75104
1532	-0.08312	-0.72495
1533	0.01884	-0.45329
1534	-0.02674	1.75104
1535	0.09714	-0.48002
1536	-0.02662	1.75104
1537	-0.02613	1.75105
1538	-0.02616	1.75104
1540	-0.02661	1.75103
1541	-0.02651	1.75104
1542	0.02716	-0.58166
1543	-0.02639	1.75104
1544	0.02669	-0.57808
1546	-0.03456	-0.85994
1547	0.02003	-0.37818
1548	0.02297	-0.30301
1549	0.02129	-0.52691
1550	-0.01087	-0.97858
1551	0.02223	-0.29604
1552	-0.02637	1.75105
1554	0.02704	-0.58109
1555	0.0229	-0.22596
1556	0.02462	-0.55992
1557	0.20343	-0.52513
1558	-0.02657	1.75104
1559	-0.02609	1.75105
1560	-0.02911	-0.84316
1561	-0.02621	1.75105
1562	0.02174	-0.15243
1563	-0.02237	-0.69093
1564	-0.02659	1.75105
1565	0.02322	-0.54614
1566	0.02217	-0.53424
1567	0.03137	-0.60357
1568	0.01904	-0.49467
1569	-0.02666	1.75104
1570	-0.02909	-0.76165
1571	-0.02643	1.75104
1572	-0.02666	1.75105
1573	0.15943	-0.63818
1574	0.08268	-0.70181
1575	-0.03344	-0.52089
1577	-0.02659	1.75104
1578	0.01911	-0.43012
1580	-0.02633	1.75105
1581	0.02636	-0.57545
1582	0.02746	-0.584
1583	-0.02633	1.75105
1584	0.02342	-0.1802
1585	-0.07351	-0.90661
1586	-0.02613	1.75105
1587	0.01858	-0.43495
1588	0.02395	-0.55383
1589	0.01866	-0.48679
1590	0.01873	-0.43359
1591	0.33803	-0.31537
1592	0.04565	-0.64883
1593	-0.02647	1.75105
1594	-0.02618	1.75104
1595	0.15146	-0.77796
1596	-0.08631	-0.85133
1597	0.02312	-0.26041
1598	0.02113	-0.52482
1599	-0.02643	1.75105
1600	-0.02642	1.75105
1601	-0.02621	1.75105
1602	0.05467	-0.67154
1603	-0.02649	1.75104
1604	0.02088	-0.52075
1605	0.02337	-0.31405
1607	-0.06559	-0.91723
1608	0.04021	-0.63828
1609	-0.0263	1.75105
1610	0.02548	-0.5683
1611	0.07752	-0.89259
1612	0.0184	-0.46851
1613	0.02142	-0.52779
1614	0.02197	-0.34047
1616	0.01873	-0.45966
1617	0.12667	-0.73679
1618	0.01957	-0.42712
1619	0.01865	-0.48129
1620	0.02071	-0.5181
1621	0.01865	-0.43438
1622	-0.02668	1.75104
1624	0.01892	-0.45276
1625	0.02187	-0.53162
1626	0.0248	-0.56136
1628	-0.02647	1.75104
1629	0.02247	-0.28469
1630	0.02044	-0.38812
1632	0.02197	-0.29107
1633	0.01948	-0.41289
1634	0.02323	-0.54619
1635	-0.02626	1.75105
1637	0.02078	-0.51848
1638	0.01864	-0.46458
1639	0.019	-0.43973
1640	0.02299	-0.24607
1641	0.01856	-0.465
1642	-0.02655	1.75104
1644	0.02089	-0.14236
1645	-0.02651	1.75104
1646	0.01933	-0.4177
1647	0.02214	-0.30635
1648	0.00778	0.01638
1649	-0.02628	1.75105
1650	0.02329	-0.54654
1651	0.02296	-0.30346
1652	0.02837	-0.58952
1653	0.01882	-0.40636
1654	-0.02648	1.75105
1655	-0.02621	1.75104
1657	-0.00603	-0.80908
1658	0.02131	-0.3833
1659	0.0187	-0.44163
1660	0.15728	-0.70329
1661	0.02146	-0.32272
1662	0.02144	-0.52852
1664	0.02159	-0.15599
1665	-0.02609	1.75105
1667	0.02118	-0.38421
1668	-0.25069	-0.86034
1669	0.01035	-0.0444
1670	0.02057	-0.38783
1671	0.02291	-0.31626
1672	-0.02664	1.75105
1673	-0.02614	1.75105
1674	0.02102	-0.5243
1675	0.02076	-0.51835
1676	-0.02666	1.75105
1677	0.00669	-0.74521
1678	0.01889	-0.40558
1679	-0.02677	1.75104
1680	0.04216	-0.64231
1681	0.02418	-0.55615
1682	0.01922	-0.39489
1683	-0.0264	1.75104
1684	-0.02673	1.75104
1685	0.0191	-0.45742
1686	0.01888	-0.40502
1687	1.43439	0.97785
1688	-0.11779	-0.56891
1690	0.02668	-0.57822
1691	-0.02619	1.75105
1692	0.01827	-0.4724
1693	-0.0268	1.75104
1694	0.02054	-0.35109
1695	-0.02674	1.75104
1696	-0.0265	1.75105
1697	-0.02674	1.75104
1698	-0.1237	-0.9803
1699	0.01041	-0.04573
1700	-0.02677	1.75104
1701	0.02268	-0.539
1702	0.02308	-0.18852
1703	0.01927	-0.42882
1704	0.01794	-0.08952
1705	0.01908	-0.43029
1706	0.0213	-0.34796
1707	-0.0261	1.75105
1709	-0.02629	1.75105
1710	0.01844	-0.46986
1711	0.02678	-0.57906
1712	0.02624	-0.57494
1713	0.0231	-0.18232
1714	0.02246	-0.53769
1715	-0.02665	1.75105
1716	-0.02648	1.75105
1717	0.02014	-0.50954
1719	-0.02614	1.75105
1720	0.02046	-0.35448
1721	0.02075	-0.51838
1722	-0.02634	1.75105
1724	0.02361	-0.29972
1725	0.02411	-0.55568
1726	0.02255	-0.31789
1727	-0.07885	-0.61798
1729	0.03477	-0.61994
1731	-0.0266	1.75104
1734	0.17077	-0.60436
1736	-0.02675	1.75104
1737	0.02941	-0.59548
1738	0.05717	-0.67423
1739	-0.02655	1.75105
1740	0.0207	-0.51493
1741	0.01926	-0.42957
1742	0.02665	-0.57802
1744	0.01845	-0.46641
1745	0.00989	-0.01665
1746	0.02153	-0.34291
1747	-0.0266	1.75104
1748	0.02473	-0.56072
1749	0.02075	-0.5163
1750	0.02217	-0.29194
1751	-0.02614	1.75105
1752	0.02127	-0.32996
1756	0.16861	-0.67418
1757	0.02917	-0.5948
1758	0.02331	-0.54756
1759	0.01929	-0.42885
1760	0.01904	-0.41891
1761	0.02205	-0.53289
1762	0.02308	-0.18337
1763	-0.02637	1.75104
1764	0.02138	-0.37295
1765	0.01856	-0.46497
1766	-0.02626	1.75105
1767	0.02291	-0.33738
1768	0.02832	-0.58932
1769	0.02306	-0.243
1770	0.0235	-0.54881
1771	0.0185	-0.46745
1772	0.01867	-0.48605
1773	-0.02639	1.75104
1774	0.01843	-0.46699
1775	-0.02623	1.75104
1777	0.02088	-0.52078
1778	-0.02612	1.75104
1779	0.01888	-0.44049
1780	0.04247	-0.64296
1781	0.01838	-0.46827
1782	-0.02609	1.75105
1784	0.02059	-0.13567
1785	-0.02896	-0.92641
1786	0.02091	-0.52238
1787	-0.02639	1.75105
1788	0.03198	-0.60551
1789	0.02089	-0.34463
1790	0.01868	-0.46425
1792	0.00759	0.04769
1793	1.89333	0.49146
1794	0.02139	-0.32919
1795	-0.08243	-0.92932
1796	0.0195	-0.41315
1797	0.17796	-0.57682
1798	0.0215	-0.32728
1799	0.02122	-0.38367
1800	0.02049	-0.37635
1802	-0.1225	-0.99311
1803	-0.02608	1.75105
1804	0.15014	-0.67462
1805	0.02277	-0.31701
1807	0.01932	-0.42926
1810	-0.02633	1.75105
1811	0.02042	-0.13295
1812	0.02168	-0.52941
1813	-0.41548	-0.35283
1814	-0.02658	1.75105
1815	-0.02655	1.75105
1816	-0.02665	1.75104
1818	0.02605	-0.57355
1819	0.02656	-0.57708
1820	0.07167	-0.68921
1821	0.01843	-0.46763
1822	0.02473	-0.56094
1824	0.01994	-0.42556
1825	0.0267	-0.57863
1828	-0.02657	1.75105
1830	0.01811	-0.47605
1832	0.0227	-0.2835
1836	0.02154	-0.32681
1837	0.01909	-0.45766
1838	0.01871	-0.40279
1839	0.00682	0.06967
1840	0.14567	-0.60696
1841	-0.07828	-0.92909
1842	0.02221	-0.25485
1843	-0.11946	-0.55047
1844	0.02017	-0.51055
1845	0.01951	-0.41042
1846	0.0255	-0.56856
1847	-0.02646	1.75104
1848	-0.12537	-0.656
1849	1.77055	0.60507
1850	0.02747	-0.58418
1851	-0.02633	1.75105
1852	0.02498	-0.5636
1853	-0.02634	1.75104
1854	0.01997	-0.37871
1855	0.02833	-0.58943
1856	-0.01125	0.21
1857	0.02311	-0.23686
1858	0.01004	-0.02638
1859	0.02403	-0.21157
1860	0.20232	-0.60133
1861	0.02206	-0.31953
1862	0.02071	-0.38716
1863	0.01913	-0.45727
1864	0.25022	-0.53402
1865	0.3628	-0.38686
1867	-0.0862	-0.66445
1868	-0.06192	-0.55287
1869	0.01858	-0.4653
1870	0.01839	-0.46864
1871	-0.0262	1.75104
1872	0.02034	-0.38851
1873	-0.02666	1.75104
1874	0.10156	-0.61924
1876	-0.02675	1.75104
1877	-0.02659	1.75103
1878	-0.02656	1.75105
1879	-0.02642	1.75105
1880	0.02564	-0.56945
1881	0.02386	-0.17867
1882	0.01844	-0.46608
1884	0.02006	-0.50808
1885	-0.02644	1.75104
1886	-0.02671	1.75104
1889	0.02245	-0.16613
1890	0.01843	-0.47086
1891	-0.02608	1.75105
1893	0.02101	-0.52332
1894	-0.02631	1.75104
1895	-0.02623	1.75104
1896	-0.02652	1.75105
1897	0.03594	-0.62355
1899	0.1656	-0.65555
1900	0.01873	-0.42092
1901	0.02097	-0.52307
1902	0.03109	-0.60286
1903	0.02301	-0.24352
1904	-0.02672	1.75104
1905	0.01834	-0.46897
1906	0.02066	-0.51468
1908	0.02332	-0.54768
1909	0.02288	-0.5426
1910	0.02043	-0.3546
1911	-0.02631	1.75105
1912	0.02316	-0.22757
1913	0.12284	-0.46417
1914	-0.05729	-0.63272
1915	0.02072	-0.51679
1916	0.02473	-0.56033
1917	0.02204	-0.2861
1918	0.01835	-0.46924
1919	0.01913	-0.39885
1920	0.02003	-0.50544
1921	0.01895	-0.45127
1922	0.02521	-0.56508
1923	-0.17211	-0.51365
1924	-0.02628	1.75105
1926	0.01849	-0.44307
1927	-0.01353	-0.8565
1928	0.01888	-0.44072
1929	0.0536	-0.67037
1930	0.02516	-0.56463
1931	-0.10452	-0.96938
1932	0.32694	-0.53887
1933	-0.02668	1.75104
1934	0.02364	-0.30005
1935	0.025	-0.56368
1936	0.02095	-0.5229
1937	0.18415	-0.62952
1938	-0.02654	1.75104
1939	-0.02652	1.75104
1940	0.01862	-0.42141
1941	0.01874	-0.4829
1942	-0.02622	1.75104
1943	-0.02651	1.75105
1945	-0.0263	1.75104
1946	0.02536	-0.56693
1947	0.02261	-0.53875
1948	-0.13291	-0.76198
1949	0.01903	-0.49351
1951	0.03126	-0.60331
1952	0.02016	-0.37758
1953	-0.02663	1.75105
1954	0.02296	-0.5421
1955	0.19194	-0.57344
1956	-0.05452	-0.56855
1957	-0.05933	-0.78624
1958	0.02128	-0.38328
1959	-0.02639	1.75105
1962	-0.29333	-0.33121
1964	0.02157	-0.32739
1965	-0.02656	1.75104
1966	0.02373	-0.31335
1967	0.19849	-0.75315
1968	0.14129	-0.65151
1969	-0.02607	1.75105
1970	0.02652	-0.57661
1971	0.13112	-0.63381
1972	-0.0605	-0.89602
1973	0.02312	-0.3155
1974	-0.02617	1.75104
1975	-0.18052	-0.58831
1977	0.02098	-0.37415
1978	-0.02675	1.75104
1979	-0.0677	-0.95991
1980	-0.02673	1.75104
1981	0.17481	-0.61263
1982	0.12431	-0.58869
1983	-0.08521	-0.82744
1984	0.02302	-0.24121
1985	0.03356	-0.61607
1986	0.01997	-0.1265
1987	-0.02639	1.75104
1988	0.02618	-0.57477
1989	0.00084	0.14041
1990	-0.0265	1.75104
1991	0.03482	-0.62008
1992	0.02292	-0.31611
1993	0.02265	-0.30444
1994	-0.02632	1.75105
1995	-0.00262	0.14647
1996	0.02536	-0.56727
1998	0.02168	-0.52969
1999	0.02111	-0.34421
2000	0.02413	-0.27694
2001	0.00412	-0.96346
2002	-0.02674	1.75104
2003	-0.13628	-0.52178
2004	-0.02617	1.75105
2005	0.0207	-0.51722
2006	0.01842	-0.47082
2007	-0.41511	-0.43065
2008	0.0215	-0.34197
2009	0.02146	-0.52861
2010	0.22035	-0.53159
2011	0.01827	-0.4724
2012	0.0193	-0.39195
2013	0.02411	-0.55572
2014	0.02092	-0.5227
2016	0.01994	-0.50379
2017	-0.20731	-0.5167
2018	-0.02667	1.75104
2019	0.02262	-0.18518
2020	0.02018	-0.5105
2021	0.05953	-0.57442
2022	0.02018	-0.50921
2023	0.0221	-0.31963
2024	0.07259	-0.71813
2025	-0.25326	-0.69084
2026	0.01875	-0.45956
2027	0.06096	-0.83566
2028	0.02047	-0.3545
2029	-0.04576	-0.96803
2030	0.02726	-0.58265
2031	-0.08215	-0.96624
2032	0.02714	-0.58212
2033	0.04401	-0.64584
2034	0.01912	-0.4959
2035	0.02373	-0.55179
2036	-0.19901	-0.53986
2037	0.01826	-0.47253
2038	-0.07577	-0.84419
2039	-0.02642	1.75105
2040	0.19649	-0.64783
2042	0.01873	-0.48335
2043	-0.14083	-0.65358
2044	0.02211	-0.34004
2045	0.02395	-0.55379
2046	0.02251	-0.33831
2047	0.02259	-0.17548
2049	0.02394	-0.55371
2051	0.01994	-0.5038
2052	0.05984	-0.68877
2053	0.03904	-0.6333
2054	0.02186	-0.30772
2055	0.0187	-0.43372
2056	0.02098	-0.14043
2057	0.02824	-0.58902
2058	-0.05199	-0.79188
2059	-0.08688	-0.99513
2060	0.04676	-0.65314
2061	0.02066	-0.37578
2062	0.01871	-0.48552
2063	0.0185	-0.443
2065	0.03444	-0.61902
2066	0.02022	-0.36095
2067	0.02006	-0.38929
2068	0.0188	-0.42057
2069	-0.02672	1.75104
2070	0.01849	-0.46736
2071	-0.02609	1.75105
2072	0.0202	-0.37753
2073	0.02129	-0.38326
2074	-0.21535	-0.55209
2075	0.02326	-0.54626
2077	-0.16013	-0.97301
2078	-0.18677	-0.6818
2080	0.01025	-0.03187
2081	0.20068	-0.50359
2082	-0.0915	-0.46558
2083	-0.11601	-0.69964
2084	0.03209	-0.60602
2085	-0.11628	-0.728
2086	-0.58164	-0.31221
2087	-0.10694	-0.8568
2088	0.02219	-0.30616
2089	-0.02619	1.75104
2090	-0.02679	1.75104
2091	0.0214	-0.52822
2092	-0.12445	-0.65575
2094	-0.01813	-0.66599
2095	-0.02667	1.75104
2096	0.02258	-0.25333
2097	0.01953	-0.4121
2098	0.06763	-0.68621
2099	0.02542	-0.56748
2100	0.01878	-0.48466
2101	0.0241	-0.55519
2102	-0.10641	-0.77209
2103	0.06136	-0.8769
2104	0.01877	-0.401
2105	0.13428	-0.6619
2106	-1.66217	0.05227
2107	0.02016	-0.5102
2108	0.1082	-0.83947
2110	0.02386	-0.55279
2111	0.02007	-0.50845
2112	-0.23792	-0.60868
2113	-0.02631	1.75104
2115	0.01857	-0.46061
2116	-0.21413	-0.78556
2117	0.01877	-0.45388
2118	0.02287	-0.25731
2119	-0.02612	1.75105
2120	0.12176	-0.8045
2121	-0.09041	-0.81097
2122	0.02602	-0.57312
2123	-0.07049	-0.6169
2124	-0.02645	1.75105
2127	0.01908	-0.49244
2128	0.01909	-0.49139
2129	0.02274	-0.54005
2131	0.10337	-0.68391
2132	0.02172	-0.53007
2133	0.02147	-0.38271
2134	0.02013	-0.37765
2135	0.02277	-0.54084
2136	0.0286	-0.59135
2137	-0.02626	1.75105
2138	-0.14433	-0.79228
2139	0.02349	-0.54945
2140	0.16651	-0.83709
2141	0.05912	-0.7214
2142	0.01873	-0.45397
2144	0.01099	-0.92696
2145	0.02014	-0.36424
2146	0.02886	-0.59347
2148	0.02187	-0.2867
2149	0.01907	-0.43085
2150	0.01884	-0.45305
2151	0.05895	-0.75746
2153	0.02725	-0.58255
2155	0.02124	-0.5265
2156	0.01867	-0.48819
2157	0.01902	-0.43814
2158	-0.15975	-0.84697
2159	0.03477	-0.61986
2161	0.06602	-0.68513
2162	0.02313	-0.23238
2163	0.02144	-0.52832
2164	0.01807	-0.47627
2165	-0.02615	1.75105
2167	0.01866	-0.48606
2168	0.02079	-0.51571
2169	0.02721	-0.58249
2170	0.01838	-0.46872
2171	0.02241	-0.53717
2172	0.02868	-0.59161
2173	-0.02612	1.75105
2174	0.02322	-0.18189
2175	0.01887	-0.40595
2176	0.01835	-0.46881
2177	-0.02898	-0.81961
2178	-0.02637	1.75105
2179	0.02347	-0.54904
2180	-0.05517	-0.76398
2181	-0.02645	1.75104
2182	0.02357	-0.27963
2184	-0.45189	0.43324
2185	0.02123	-0.13925
2186	0.01886	-0.45835
2187	0.02159	-0.34705
2188	0.01917	-0.49553
2189	0.00651	0.08867
2190	0.16499	-0.81502
2191	-0.0261	1.75105
2192	0.01835	-0.47159
2194	0.01995	-0.50255
2195	0.02045	-0.36198
2196	0.02294	-0.54233
2198	0.02091	-0.52201
2199	0.02082	-0.51949
2200	0.02647	-0.57643
2201	-0.09216	-0.82485
2202	0.01866	-0.44248
2203	0.08068	-0.70071
2204	-0.14781	-0.94932
2205	0.02068	-0.51784
2206	0.02156	-0.32739
2207	0.02165	-0.15202
2208	-0.02638	1.75104
2209	-0.01198	-0.84609
2210	0.02379	-0.33491
2211	0.02002	-0.37849
2213	-0.23803	-0.83697
2214	0.31113	-0.47101
2215	-0.05204	-0.94072
2216	-0.0267	1.75103
2217	0.02585	-0.20584
2219	0.02004	-0.50789
2220	0.02182	-0.34102
2221	0.01833	-0.47204
2222	0.02151	-0.34729
2223	0.02383	-0.31305
2224	-0.02617	1.75105
2225	0.01938	-0.42797
2226	0.02058	-0.37531
2227	-0.11095	-1.05409
2228	0.02414	-0.55581
2229	0.02124	-0.52639
2230	0.02104	-0.52434
2231	-0.16772	-0.74535
2232	0.03547	-0.62209
2233	-0.06463	-0.68445
2234	-0.00275	-0.77641
2235	-0.05364	-0.86977
2236	0.01867	-0.4886
2237	0.02085	-0.38678
2238	0.02766	-0.58505
2239	0.11481	-0.89866
2240	0.02785	-0.58586
2241	0.02046	-0.38804
2242	0.02003	-0.37815
2245	0.09347	-0.66255
2246	0.02089	-0.34488
2247	0.02052	-0.35959
2248	0.05045	-0.65968
2249	0.0213	-0.52692
2250	-0.11492	-0.80511
2251	0.04089	-0.6395
2253	-0.02667	1.75104
2254	0.10318	-0.71465
2255	-0.17614	-0.86194
2256	0.01912	-0.49642
2257	-0.02606	1.75105
2258	0.02003	-0.3784
2260	0.02883	-0.59342
2261	0.10172	-0.81889
2262	0.02127	-0.52607
2263	0.01892	-0.45271
2264	0.01877	-0.44791
2265	-0.21379	-0.56674
2266	0.03026	-0.59908
2267	0.15936	-0.63563
2268	0.0289	-0.59396
2269	0.04151	-0.64101
2270	0.10359	-0.47611
2271	0.01886	-0.40149
2272	-0.14578	-0.96701
2274	-0.08673	-0.5743
2275	0.09615	-0.87892
2276	-0.11487	-0.99195
2277	0.10687	-0.60275
2278	-0.08286	-0.53515
2279	0.01877	-0.48375
2280	-0.0661	-0.76529
2282	-0.12392	-0.65346
2283	-0.01452	-0.67501
2284	-0.17882	-0.79757
2285	0.03416	-0.61789
2286	0.00671	0.06899
2287	0.01883	-0.455
2288	0.01938	-0.42828
2289	0.02102	-0.52402
2291	0.02055	-0.35879
2292	-0.1417	-0.60019
2293	-0.16778	-0.79669
2294	0.0199	-0.50327
2295	0.0201	-0.35563
2296	0.02068	-0.51802
2297	0.03085	-0.60196
2298	0.01866	-0.48736
2299	0.0194	-0.41094
2300	0.02075	-0.13551
2301	0.02001	-0.50663
2302	0.02492	-0.56309
2303	0.02651	-0.57668
2304	0.01913	-0.49506
2305	0.02617	-0.57457
2306	0.22278	-0.64078
2307	-0.22426	-0.64027
2308	0.02238	-0.53699
2309	-0.04228	-0.56125
2310	0.04099	-0.6397
2311	0.03659	-0.62524
2313	0.01864	-0.44253
2315	-0.21412	-0.48203
2316	0.15565	-0.49837
2317	0.01877	-0.45563
2318	0.09786	-0.87994
2319	-0.18919	-0.45824
2321	0.11024	-0.7811
2322	0.06871	-0.72384
2323	-0.15387	-0.59331
2324	-0.17004	-0.35289
2325	0.20956	-0.51552
2326	0.03339	-0.61567
2327	0.20849	-0.7404
2330	0.02384	-0.55269
2331	0.02117	-0.52572
2332	0.01874	-0.48318
2333	-0.02609	1.75105
2335	-0.10757	-0.67941
2336	-0.08608	-0.92951
2337	0.02392	-0.27789
2338	-0.02648	1.75105
2340	-0.07961	-0.98061
2341	0.22246	-0.62829
2342	0.02072	-0.35028
2343	0.05367	-0.67042
2344	0.02497	-0.27398
2345	-0.0265	1.75104
2346	0.02337	-0.54796
2347	0.18924	-0.42472
2348	-0.10155	-0.79405
2349	0.0203	-0.36672
2352	-0.01103	0.21392
2353	0.29951	-0.56964
2354	0.01906	-0.49159
2355	0.02314	-0.23647
2356	-0.02679	1.75104
2357	-0.04315	-0.92908
2359	0.01911	-0.43008
2360	0.02469	-0.56014
2361	0.02005	-0.5058
2362	0.01876	-0.4837
2363	0.02077	-0.51905
2364	0.02002	-0.50702
2365	0.00728	0.05898
2366	-0.12865	-0.63737
2367	0.01884	-0.40221
2369	0.16342	-0.60694
2370	-0.07858	-0.86711
2371	0.02277	-0.31713
2373	-0.08679	-0.73634
2375	-0.08057	-0.66754
2376	0.02321	-0.23926
2378	0.02305	-0.22069
2379	0.03668	-0.62546
2381	0.02802	-0.58693
2382	-0.0971	-0.29881
2383	0.02141	-0.34356
2385	-0.05708	-0.90424
2386	-0.02633	0.24794
2387	-0.04545	-0.74622
2389	0.01832	-0.44421
2390	-0.1161	-0.84628
2391	0.18305	-0.58895
2392	0.02331	-0.21566
2394	0.0189	-0.43205
2395	-0.09484	-1.00686
2396	0.02178	-0.15975
2397	0.22183	-0.88034
2398	0.01843	-0.47043
2399	-0.02676	1.75104
2400	-0.10759	-0.75256
2401	0.02723	-0.58283
2402	0.15698	-0.76681
2404	0.01905	-0.43794
2405	-0.09284	-0.92609
2406	0.01966	-0.41186
2407	0.01931	-0.4173
2408	-0.07199	-0.58896
2409	-0.02627	1.75104
2410	-0.11821	-0.65545
2411	-0.07369	-0.91511
2412	-0.09795	-0.73596
2413	-0.0911	-0.60928
2414	-0.0108	-1.00407
2415	0.05312	-0.98662
2416	-0.02624	1.75105
2417	0.02825	-0.58836
2418	0.01875	-0.48497
2419	-0.02671	-0.62558
2420	0.00831	-0.00643
2421	-0.11764	-0.7872
2422	-0.01643	-0.92009
2423	0.19439	-0.68195
2424	-0.04047	-0.94301
2425	0.03024	-0.59905
2426	0.15236	-0.59903
2427	-0.11648	-0.89881
2428	-0.06582	-0.66354
2429	0.02326	-0.54636
2430	0.04093	-0.63957
2431	-0.06053	-0.95325
2432	0.29547	-0.52976
2433	0.01872	-0.45942
2434	0.01905	-0.41902
2435	-0.08411	-0.98528
2436	0.00336	-0.53485
2437	-0.0261	1.75105
2438	0.12819	-0.9229
2439	0.01905	-0.49295
2440	0.01866	-0.44195
2441	-0.1592	-0.63156
2442	-0.02641	1.75104
2443	-0.17231	-0.42796
2444	-0.15448	-0.58418
2445	-1.66724	0.03855
2446	-0.11075	-0.6756
2447	0.01876	-0.4835
2450	-0.14854	-0.68456
2451	0.023	-0.1829
2452	-0.12476	-0.96883
2453	0.02495	-0.56207
2455	0.01941	-0.39695
2458	0.02112	-0.38587
2459	0.02294	-0.18895
2460	0.01839	-0.46198
2461	0.01867	-0.48593
2462	0.02544	-0.56761
2464	0.01807	-0.09043
2465	-0.16375	-0.9312
2466	0.02273	-0.53984
2468	0.06663	-0.69433
2469	0.02007	-0.37801
2471	0.05819	-0.67527
2472	-0.10889	-0.92932
2473	-0.27682	-0.56355
2476	-0.08154	-0.7256
2477	0.02689	-0.5799
2478	-0.23383	-0.58222
2479	-0.09718	-0.55889
2480	-0.02667	1.75104
2481	0.01875	-0.48496
2482	-0.02611	1.75105
2483	-0.22575	-0.88941
2484	0.01872	-0.4417
2485	-0.02608	1.75105
2486	0.01903	-0.43831
2488	0.02085	-0.52049
2489	-0.22295	-0.62328
2490	-0.02624	1.75104
2491	0.0187	-0.48575
2492	0.01907	-0.49156
2493	0.02855	-0.59115
2494	-0.08709	-0.67833
2495	-0.02642	1.75104
2496	0.02666	-0.57781
2497	0.02667	-0.57821
2498	-0.02671	1.75104
2499	0.00769	0.02447
2500	-0.118	-1.0793
2502	0.02245	-0.53791
2503	-0.0262	1.75105
2504	-0.07006	-1.10858
